precinct,party,candidate,votes
1,DEM,Morgan LaMantia,270
1,REP,Adam Hinojosa,632
10,DEM,Morgan LaMantia,186
10,REP,Adam Hinojosa,193
13,DEM,Morgan LaMantia,201
13,REP,Adam Hinojosa,457
16,DEM,Morgan LaMantia,138
16,REP,Adam Hinojosa,298
17,DEM,Morgan LaMantia,170
17,REP,Adam Hinojosa,276
18,DEM,Morgan LaMantia,197
18,REP,Adam Hinojosa,668
19,DEM,Morgan LaMantia,73
19,REP,Adam Hinojosa,71
2,DEM,Morgan LaMantia,39
2,REP,Adam Hinojosa,254
3,DEM,Morgan LaMantia,202
3,REP,Adam Hinojosa,444
4,DEM,Morgan LaMantia,51
4,REP,Adam Hinojosa,247
5,DEM,Morgan LaMantia,90
5,REP,Adam Hinojosa,326
6,DEM,Morgan LaMantia,120
6,REP,Adam Hinojosa,415
9,DEM,Morgan LaMantia,163
9,REP,Adam Hinojosa,103
