precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
travis:102,299,425,1339,12,677,2752,10.86%,15.44%,48.66%,0.44%,24.60%
travis:103,75,448,972,24,1140,2659,2.82%,16.85%,36.56%,0.90%,42.87%
travis:104,133,286,881,26,748,2074,6.41%,13.79%,42.48%,1.25%,36.07%
travis:108,177,364,1508,0,837,2852,6.21%,12.76%,52.88%,0.00%,29.35%
travis:109,530,430,1405,69,1775,4209,12.59%,10.22%,33.38%,1.64%,42.17%
travis:111,1541,1115,2056,22,3183,7917,19.46%,14.08%,25.97%,0.28%,40.20%
travis:112,984,1329,1582,0,1248,5067,19.42%,26.23%,31.22%,0.00%,24.63%
travis:113,3365,3623,9618,0,5019,21623,15.56%,16.76%,44.48%,0.00%,23.21%
travis:118,126,607,1573,0,755,3060,4.12%,19.84%,51.41%,0.00%,24.67%
travis:130,144,414,1474,7,1408,3447,4.18%,12.01%,42.76%,0.20%,40.85%
travis:131,13,1,8,2,6,30,43.33%,3.33%,26.67%,6.67%,20.00%
travis:134,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
travis:136,357,626,1259,69,2196,4507,7.92%,13.89%,27.93%,1.53%,48.72%
travis:139,681,1859,9927,0,2256,14656,4.65%,12.68%,67.73%,0.00%,15.39%
travis:140,114,656,3765,0,929,5445,2.09%,12.05%,69.15%,0.00%,17.06%
travis:141,143,191,548,18,324,1224,11.68%,15.60%,44.77%,1.47%,26.47%
travis:142,173,372,1629,20,1001,3195,5.41%,11.64%,50.99%,0.63%,31.33%
travis:146,484,595,1237,85,1979,4380,11.05%,13.58%,28.24%,1.94%,45.18%
travis:151,106,701,1057,15,1605,3484,3.04%,20.12%,30.34%,0.43%,46.07%
travis:153,2123,2011,3211,0,3438,10727,19.79%,18.75%,29.93%,0.00%,32.05%
travis:156,832,1928,8588,14,4191,15553,5.35%,12.40%,55.22%,0.09%,26.95%
travis:160,660,836,2889,5,1525,5915,11.16%,14.13%,48.84%,0.08%,25.78%
travis:164,485,949,6360,0,1052,8765,5.53%,10.83%,72.56%,0.00%,12.00%
travis:203,675,880,3341,0,1323,6169,10.94%,14.26%,54.16%,0.00%,21.45%
travis:205,904,777,1800,2,2268,5751,15.72%,13.51%,31.30%,0.03%,39.44%
travis:211,452,576,1629,32,1520,4209,10.74%,13.68%,38.70%,0.76%,36.11%
travis:215,509,890,1655,0,1938,4991,10.20%,17.83%,33.16%,0.00%,38.83%
travis:216,557,1718,1964,0,1986,6203,8.98%,27.70%,31.66%,0.00%,32.02%
travis:218,1973,1099,2950,167,6112,12301,16.04%,8.93%,23.98%,1.36%,49.69%
travis:225,1503,1545,2180,0,3359,8586,17.51%,17.99%,25.39%,0.00%,39.12%
travis:226,1194,1256,1989,0,1505,5902,20.23%,21.28%,33.70%,0.00%,25.50%
travis:227,584,702,3571,7,659,5523,10.57%,12.71%,64.66%,0.13%,11.93%
travis:229,238,264,795,8,1586,2891,8.23%,9.13%,27.50%,0.28%,54.86%
travis:258,323,314,1353,54,2037,4081,7.91%,7.69%,33.15%,1.32%,49.91%
travis:268,278,282,933,20,891,2404,11.56%,11.73%,38.81%,0.83%,37.06%
