precinct,party,candidate,votes
1,DEM,Chrysta Castañeda,46
1,GRN,"Katija ""Kat"" Gruene",1
1,LIB,Matt Sterett,2
1,REP,"James ""Jim"" Wright",145
2,DEM,Chrysta Castañeda,39
2,GRN,"Katija ""Kat"" Gruene",2
2,LIB,Matt Sterett,3
2,REP,"James ""Jim"" Wright",194
3,DEM,Chrysta Castañeda,42
3,GRN,"Katija ""Kat"" Gruene",2
3,LIB,Matt Sterett,1
3,REP,"James ""Jim"" Wright",213
4,DEM,Chrysta Castañeda,30
4,GRN,"Katija ""Kat"" Gruene",0
4,LIB,Matt Sterett,5
4,REP,"James ""Jim"" Wright",145
5,DEM,Chrysta Castañeda,5
5,GRN,"Katija ""Kat"" Gruene",0
5,LIB,Matt Sterett,0
5,REP,"James ""Jim"" Wright",42
6,DEM,Chrysta Castañeda,7
6,GRN,"Katija ""Kat"" Gruene",2
6,LIB,Matt Sterett,2
6,REP,"James ""Jim"" Wright",66
