precinct,party,candidate,votes
1,REP,RALPH K. BURGESS,938
2,REP,RALPH K. BURGESS,2187
3,REP,RALPH K. BURGESS,1933
4,REP,RALPH K. BURGESS,2115
5,REP,RALPH K. BURGESS,2288
6,REP,RALPH K. BURGESS,1623
7,REP,RALPH K. BURGESS,2041
8,REP,RALPH K. BURGESS,2531
9,REP,RALPH K. BURGESS,2382
10,REP,RALPH K. BURGESS,1975
11,REP,RALPH K. BURGESS,2396
12,REP,RALPH K. BURGESS,2981
13,REP,RALPH K. BURGESS,1581
14,REP,RALPH K. BURGESS,2827
15,REP,RALPH K. BURGESS,685
16,REP,RALPH K. BURGESS,2486
17,REP,RALPH K. BURGESS,334
18,REP,RALPH K. BURGESS,1414
19,REP,RALPH K. BURGESS,702
20,REP,RALPH K. BURGESS,730
21,REP,RALPH K. BURGESS,771
