precinct,party,candidate,votes
1,,Ricardo Turullois-Bonilla,0
1,DEM,"MARY ""MJ"" HEGAR",341
1,GRN,DAVID B. COLLINS,2
1,LIB,KERRY DOUGLAS MCKENNON,26
1,REP,JOHN CORNYN,813
2,,Ricardo Turullois-Bonilla,0
2,DEM,"MARY ""MJ"" HEGAR",747
2,GRN,DAVID B. COLLINS,8
2,LIB,KERRY DOUGLAS MCKENNON,44
2,REP,JOHN CORNYN,1927
3,,Ricardo Turullois-Bonilla,0
3,DEM,"MARY ""MJ"" HEGAR",704
3,GRN,DAVID B. COLLINS,9
3,LIB,KERRY DOUGLAS MCKENNON,37
3,REP,JOHN CORNYN,1696
4,,Ricardo Turullois-Bonilla,0
4,DEM,"MARY ""MJ"" HEGAR",537
4,GRN,DAVID B. COLLINS,9
4,LIB,KERRY DOUGLAS MCKENNON,41
4,REP,JOHN CORNYN,1941
5,,Ricardo Turullois-Bonilla,0
5,DEM,"MARY ""MJ"" HEGAR",578
5,GRN,DAVID B. COLLINS,10
5,LIB,KERRY DOUGLAS MCKENNON,48
5,REP,JOHN CORNYN,2098
6,,Ricardo Turullois-Bonilla,0
6,DEM,"MARY ""MJ"" HEGAR",274
6,GRN,DAVID B. COLLINS,3
6,LIB,KERRY DOUGLAS MCKENNON,26
6,REP,JOHN CORNYN,1524
7,,Ricardo Turullois-Bonilla,0
7,DEM,"MARY ""MJ"" HEGAR",411
7,GRN,DAVID B. COLLINS,9
7,LIB,KERRY DOUGLAS MCKENNON,49
7,REP,JOHN CORNYN,1894
8,,Ricardo Turullois-Bonilla,0
8,DEM,"MARY ""MJ"" HEGAR",812
8,GRN,DAVID B. COLLINS,13
8,LIB,KERRY DOUGLAS MCKENNON,66
8,REP,JOHN CORNYN,2239
9,,Ricardo Turullois-Bonilla,0
9,DEM,"MARY ""MJ"" HEGAR",860
9,GRN,DAVID B. COLLINS,9
9,LIB,KERRY DOUGLAS MCKENNON,42
9,REP,JOHN CORNYN,2068
10,,Ricardo Turullois-Bonilla,0
10,DEM,"MARY ""MJ"" HEGAR",953
10,GRN,DAVID B. COLLINS,13
10,LIB,KERRY DOUGLAS MCKENNON,43
10,REP,JOHN CORNYN,1626
11,,Ricardo Turullois-Bonilla,1
11,DEM,"MARY ""MJ"" HEGAR",698
11,GRN,DAVID B. COLLINS,11
11,LIB,KERRY DOUGLAS MCKENNON,48
11,REP,JOHN CORNYN,2142
12,,Ricardo Turullois-Bonilla,0
12,DEM,"MARY ""MJ"" HEGAR",363
12,GRN,DAVID B. COLLINS,16
12,LIB,KERRY DOUGLAS MCKENNON,58
12,REP,JOHN CORNYN,2842
13,,Ricardo Turullois-Bonilla,0
13,DEM,"MARY ""MJ"" HEGAR",441
13,GRN,DAVID B. COLLINS,16
13,LIB,KERRY DOUGLAS MCKENNON,29
13,REP,JOHN CORNYN,1464
14,,Ricardo Turullois-Bonilla,0
14,DEM,"MARY ""MJ"" HEGAR",464
14,GRN,DAVID B. COLLINS,9
14,LIB,KERRY DOUGLAS MCKENNON,41
14,REP,JOHN CORNYN,2675
15,,Ricardo Turullois-Bonilla,0
15,DEM,"MARY ""MJ"" HEGAR",253
15,GRN,DAVID B. COLLINS,6
15,LIB,KERRY DOUGLAS MCKENNON,18
15,REP,JOHN CORNYN,582
16,,Ricardo Turullois-Bonilla,0
16,DEM,"MARY ""MJ"" HEGAR",462
16,GRN,DAVID B. COLLINS,11
16,LIB,KERRY DOUGLAS MCKENNON,49
16,REP,JOHN CORNYN,2312
17,,Ricardo Turullois-Bonilla,0
17,DEM,"MARY ""MJ"" HEGAR",247
17,GRN,DAVID B. COLLINS,4
17,LIB,KERRY DOUGLAS MCKENNON,10
17,REP,JOHN CORNYN,277
18,,Ricardo Turullois-Bonilla,0
18,DEM,"MARY ""MJ"" HEGAR",1144
18,GRN,DAVID B. COLLINS,9
18,LIB,KERRY DOUGLAS MCKENNON,21
18,REP,JOHN CORNYN,1105
19,,Ricardo Turullois-Bonilla,0
19,DEM,"MARY ""MJ"" HEGAR",1605
19,GRN,DAVID B. COLLINS,10
19,LIB,KERRY DOUGLAS MCKENNON,37
19,REP,JOHN CORNYN,323
20,,Ricardo Turullois-Bonilla,0
20,DEM,"MARY ""MJ"" HEGAR",1077
20,GRN,DAVID B. COLLINS,15
20,LIB,KERRY DOUGLAS MCKENNON,34
20,REP,JOHN CORNYN,428
21,,Ricardo Turullois-Bonilla,0
21,DEM,"MARY ""MJ"" HEGAR",1054
21,GRN,DAVID B. COLLINS,12
21,LIB,KERRY DOUGLAS MCKENNON,20
21,REP,JOHN CORNYN,491
