precinct,party,candidate,votes
1,DEM,HANK GILBERT,379
1,REP,LOUIE GOHMERT,804
2,DEM,HANK GILBERT,820
2,REP,LOUIE GOHMERT,1900
3,DEM,HANK GILBERT,754
3,REP,LOUIE GOHMERT,1689
4,DEM,HANK GILBERT,579
4,REP,LOUIE GOHMERT,1936
5,DEM,HANK GILBERT,600
5,REP,LOUIE GOHMERT,2126
6,DEM,HANK GILBERT,319
6,REP,LOUIE GOHMERT,1505
7,DEM,HANK GILBERT,434
7,REP,LOUIE GOHMERT,1920
8,DEM,HANK GILBERT,878
8,REP,LOUIE GOHMERT,2250
9,DEM,HANK GILBERT,919
9,REP,LOUIE GOHMERT,2056
10,DEM,HANK GILBERT,972
10,REP,LOUIE GOHMERT,1665
11,DEM,HANK GILBERT,743
11,REP,LOUIE GOHMERT,2166
12,DEM,HANK GILBERT,415
12,REP,LOUIE GOHMERT,2871
13,DEM,HANK GILBERT,459
13,REP,LOUIE GOHMERT,1495
14,DEM,HANK GILBERT,477
14,REP,LOUIE GOHMERT,2711
15,DEM,HANK GILBERT,274
15,REP,LOUIE GOHMERT,584
16,DEM,HANK GILBERT,503
16,REP,LOUIE GOHMERT,2338
17,DEM,HANK GILBERT,253
17,REP,LOUIE GOHMERT,281
18,DEM,HANK GILBERT,1154
18,REP,LOUIE GOHMERT,1123
19,DEM,HANK GILBERT,1646
19,REP,LOUIE GOHMERT,331
20,DEM,HANK GILBERT,1114
20,REP,LOUIE GOHMERT,440
21,DEM,HANK GILBERT,1072
21,REP,LOUIE GOHMERT,501
