precinct,party,candidate,votes
1,REP,RONNIE MCKINNEY,939
2,REP,RONNIE MCKINNEY,2206
3,REP,RONNIE MCKINNEY,1951
4,REP,RONNIE MCKINNEY,2143
5,REP,RONNIE MCKINNEY,2309
6,REP,RONNIE MCKINNEY,1626
7,REP,RONNIE MCKINNEY,2047
