precinct,party,candidate,votes
1,DEM,GISELA D. TRIANA,327
1,LIB,TOM OXFORD,36
1,REP,BRETT BUSBY,800
2,DEM,GISELA D. TRIANA,712
2,LIB,TOM OXFORD,63
2,REP,BRETT BUSBY,1900
3,DEM,GISELA D. TRIANA,668
3,LIB,TOM OXFORD,46
3,REP,BRETT BUSBY,1694
4,DEM,GISELA D. TRIANA,490
4,LIB,TOM OXFORD,59
4,REP,BRETT BUSBY,1939
5,DEM,GISELA D. TRIANA,557
5,LIB,TOM OXFORD,67
5,REP,BRETT BUSBY,2044
6,DEM,GISELA D. TRIANA,273
6,LIB,TOM OXFORD,39
6,REP,BRETT BUSBY,1488
7,DEM,GISELA D. TRIANA,402
7,LIB,TOM OXFORD,63
7,REP,BRETT BUSBY,1871
8,DEM,GISELA D. TRIANA,799
8,LIB,TOM OXFORD,57
8,REP,BRETT BUSBY,2229
9,DEM,GISELA D. TRIANA,805
9,LIB,TOM OXFORD,67
9,REP,BRETT BUSBY,2053
10,DEM,GISELA D. TRIANA,907
10,LIB,TOM OXFORD,53
10,REP,BRETT BUSBY,1641
11,DEM,GISELA D. TRIANA,670
11,LIB,TOM OXFORD,68
11,REP,BRETT BUSBY,2119
12,DEM,GISELA D. TRIANA,352
12,LIB,TOM OXFORD,75
12,REP,BRETT BUSBY,2828
13,DEM,GISELA D. TRIANA,409
13,LIB,TOM OXFORD,53
13,REP,BRETT BUSBY,1450
14,DEM,GISELA D. TRIANA,453
14,LIB,TOM OXFORD,60
14,REP,BRETT BUSBY,2641
15,DEM,GISELA D. TRIANA,259
15,LIB,TOM OXFORD,24
15,REP,BRETT BUSBY,561
16,DEM,GISELA D. TRIANA,455
16,LIB,TOM OXFORD,72
16,REP,BRETT BUSBY,2269
17,DEM,GISELA D. TRIANA,244
17,LIB,TOM OXFORD,11
17,REP,BRETT BUSBY,272
18,DEM,GISELA D. TRIANA,1131
18,LIB,TOM OXFORD,36
18,REP,BRETT BUSBY,1091
19,DEM,GISELA D. TRIANA,1618
19,LIB,TOM OXFORD,39
19,REP,BRETT BUSBY,299
20,DEM,GISELA D. TRIANA,1097
20,LIB,TOM OXFORD,34
20,REP,BRETT BUSBY,409
21,DEM,GISELA D. TRIANA,1043
21,LIB,TOM OXFORD,27
21,REP,BRETT BUSBY,479
