precinct,party,candidate,votes
1,DEM,TINA CLINTON,343
1,REP,KEVIN PATRICK YEARY,813
2,DEM,TINA CLINTON,752
2,REP,KEVIN PATRICK YEARY,1924
3,DEM,TINA CLINTON,694
3,REP,KEVIN PATRICK YEARY,1711
4,DEM,TINA CLINTON,539
4,REP,KEVIN PATRICK YEARY,1952
5,DEM,TINA CLINTON,575
5,REP,KEVIN PATRICK YEARY,2088
6,DEM,TINA CLINTON,281
6,REP,KEVIN PATRICK YEARY,1519
7,DEM,TINA CLINTON,417
7,REP,KEVIN PATRICK YEARY,1913
8,DEM,TINA CLINTON,824
8,REP,KEVIN PATRICK YEARY,2249
9,DEM,TINA CLINTON,840
9,REP,KEVIN PATRICK YEARY,2081
10,DEM,TINA CLINTON,936
10,REP,KEVIN PATRICK YEARY,1661
11,DEM,TINA CLINTON,695
11,REP,KEVIN PATRICK YEARY,2156
12,DEM,TINA CLINTON,368
12,REP,KEVIN PATRICK YEARY,2877
13,DEM,TINA CLINTON,432
13,REP,KEVIN PATRICK YEARY,1472
14,DEM,TINA CLINTON,468
14,REP,KEVIN PATRICK YEARY,2680
15,DEM,TINA CLINTON,262
15,REP,KEVIN PATRICK YEARY,578
16,DEM,TINA CLINTON,468
16,REP,KEVIN PATRICK YEARY,2324
17,DEM,TINA CLINTON,248
17,REP,KEVIN PATRICK YEARY,275
18,DEM,TINA CLINTON,1142
18,REP,KEVIN PATRICK YEARY,1110
19,DEM,TINA CLINTON,1650
19,REP,KEVIN PATRICK YEARY,307
20,DEM,TINA CLINTON,1102
20,REP,KEVIN PATRICK YEARY,435
21,DEM,TINA CLINTON,1063
21,REP,KEVIN PATRICK YEARY,490
