precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
harris:3,209,161,463,41,1834,2708,7.72%,5.95%,17.10%,1.51%,67.73%
harris:4,152,110,448,47,1752,2509,6.06%,4.38%,17.86%,1.87%,69.83%
harris:5,77,35,414,16,1306,1848,4.17%,1.89%,22.40%,0.87%,70.67%
harris:8,141,268,1308,42,1351,3110,4.53%,8.62%,42.06%,1.35%,43.44%
harris:14,245,170,387,41,1754,2597,9.43%,6.55%,14.90%,1.58%,67.54%
harris:15,650,48,390,69,2954,4111,15.81%,1.17%,9.49%,1.68%,71.86%
harris:17,269,412,868,0,513,2055,13.09%,20.05%,42.24%,0.00%,24.96%
harris:18,439,147,264,35,1010,1895,23.17%,7.76%,13.93%,1.85%,53.30%
harris:30,557,1856,1081,10,2232,5736,9.71%,32.36%,18.85%,0.17%,38.91%
harris:32,683,614,1072,142,2810,5321,12.84%,11.54%,20.15%,2.67%,52.81%
harris:33,688,269,1098,126,3655,5836,11.79%,4.61%,18.81%,2.16%,62.63%
harris:34,462,356,837,46,2596,4297,10.75%,8.28%,19.48%,1.07%,60.41%
harris:35,3,2,21,0,4,30,10.00%,6.67%,70.00%,0.00%,13.33%
harris:37,407,203,587,58,2371,3626,11.22%,5.60%,16.19%,1.60%,65.39%
harris:38,453,150,655,90,2756,4104,11.04%,3.65%,15.96%,2.19%,67.15%
harris:39,631,304,794,48,3112,4889,12.91%,6.22%,16.24%,0.98%,63.65%
harris:40,41,23,56,4,514,638,6.43%,3.61%,8.78%,0.63%,80.56%
harris:43,303,197,3947,23,779,5249,5.77%,3.75%,75.20%,0.44%,14.84%
harris:52,611,286,850,33,2466,4246,14.39%,6.74%,20.02%,0.78%,58.08%
harris:53,418,221,1054,82,3237,5012,8.34%,4.41%,21.03%,1.64%,64.58%
harris:54,243,117,502,34,1658,2554,9.51%,4.58%,19.66%,1.33%,64.92%
harris:55,695,390,917,58,2658,4718,14.73%,8.27%,19.44%,1.23%,56.34%
harris:57,212,109,772,124,3319,4536,4.67%,2.40%,17.02%,2.73%,73.17%
harris:58,462,213,1378,98,2987,5138,8.99%,4.15%,26.82%,1.91%,58.14%
harris:59,164,163,683,69,2653,3732,4.39%,4.37%,18.30%,1.85%,71.09%
harris:60,521,262,872,49,2505,4209,12.38%,6.22%,20.72%,1.16%,59.52%
harris:70,592,270,844,79,3904,5689,10.41%,4.75%,14.84%,1.39%,68.62%
harris:71,1441,631,2220,100,5268,9660,14.92%,6.53%,22.98%,1.04%,54.53%
