precinct,party,candidate,votes
101,DEM,Staci Williams,403
101,REP,Jeff Boyd,868
102,DEM,Staci Williams,498
102,REP,Jeff Boyd,558
103,DEM,Staci Williams,383
103,REP,Jeff Boyd,475
104,DEM,Staci Williams,167
104,REP,Jeff Boyd,309
105,DEM,Staci Williams,102
105,REP,Jeff Boyd,481
206,DEM,Staci Williams,324
206,REP,Jeff Boyd,1705
207,DEM,Staci Williams,328
207,REP,Jeff Boyd,2178
208,DEM,Staci Williams,288
208,REP,Jeff Boyd,677
309,DEM,Staci Williams,1530
309,REP,Jeff Boyd,35
310,DEM,Staci Williams,736
310,REP,Jeff Boyd,202
311,DEM,Staci Williams,150
311,REP,Jeff Boyd,372
312,DEM,Staci Williams,197
312,REP,Jeff Boyd,1023
313,DEM,Staci Williams,169
313,REP,Jeff Boyd,309
414,DEM,Staci Williams,131
414,REP,Jeff Boyd,117
415,DEM,Staci Williams,246
415,REP,Jeff Boyd,712
416,DEM,Staci Williams,472
416,REP,Jeff Boyd,424
417,DEM,Staci Williams,453
417,REP,Jeff Boyd,246
418,DEM,Staci Williams,541
418,REP,Jeff Boyd,1677
419,DEM,Staci Williams,202
419,REP,Jeff Boyd,522
420,DEM,Staci Williams,389
420,REP,Jeff Boyd,1144
