precinct,party,candidate,votes
101,DEM,Elizabeth Davis Frizell,413
101,REP,Bert Richardson,878
102,DEM,Elizabeth Davis Frizell,527
102,REP,Bert Richardson,560
103,DEM,Elizabeth Davis Frizell,387
103,REP,Bert Richardson,477
104,DEM,Elizabeth Davis Frizell,169
104,REP,Bert Richardson,312
105,DEM,Elizabeth Davis Frizell,103
105,REP,Bert Richardson,487
206,DEM,Elizabeth Davis Frizell,338
206,REP,Bert Richardson,1727
207,DEM,Elizabeth Davis Frizell,334
207,REP,Bert Richardson,2222
208,DEM,Elizabeth Davis Frizell,295
208,REP,Bert Richardson,690
309,DEM,Elizabeth Davis Frizell,1544
309,REP,Bert Richardson,37
310,DEM,Elizabeth Davis Frizell,737
310,REP,Bert Richardson,206
311,DEM,Elizabeth Davis Frizell,163
311,REP,Bert Richardson,379
312,DEM,Elizabeth Davis Frizell,203
312,REP,Bert Richardson,1026
313,DEM,Elizabeth Davis Frizell,174
313,REP,Bert Richardson,320
414,DEM,Elizabeth Davis Frizell,131
414,REP,Bert Richardson,120
415,DEM,Elizabeth Davis Frizell,253
415,REP,Bert Richardson,729
416,DEM,Elizabeth Davis Frizell,485
416,REP,Bert Richardson,426
417,DEM,Elizabeth Davis Frizell,465
417,REP,Bert Richardson,250
418,DEM,Elizabeth Davis Frizell,560
418,REP,Bert Richardson,1713
419,DEM,Elizabeth Davis Frizell,210
419,REP,Bert Richardson,528
420,DEM,Elizabeth Davis Frizell,382
420,REP,Bert Richardson,1175
