precinct,registered,ballots_cast,blank
collin:104,2426,1167,4
collin:105,173,115,0
collin:108,2997,2047,1
collin:109,4859,3312,0
collin:111,3096,2183,0
collin:115,2995,2123,15
collin:123,2078,1458,0
collin:124,3288,2171,1
collin:132,2874,2016,6
collin:134,4149,2771,0
collin:135,4286,2900,0
collin:136,1978,1427,10
collin:138,2349,1774,0
collin:139,4130,2721,0
collin:14,3407,2279,0
collin:142,2797,2040,17
collin:143,2165,1543,0
collin:154,2773,2103,0
collin:158,2851,1955,0
collin:163,2188,1474,0
collin:164,2330,1845,80
collin:167,5230,3582,0
collin:176,4064,2194,0
collin:177,3532,2228,0
collin:180,3492,2359,1
collin:184,3360,1910,0
collin:199,4135,3196,0
collin:201,0,0,0
collin:209,1208,876,0
collin:21,4375,3105,2
collin:212,2600,1945,0
collin:213,3697,2611,0
collin:22,4991,3634,0
collin:220,5576,3948,1
collin:225,3945,2807,2
collin:226,4404,2945,0
collin:229,2259,1494,0
collin:235,1916,1332,3
collin:24,2229,1201,11
collin:245,2764,1651,0
collin:248,2328,1645,0
collin:250,3886,3025,0
collin:29,5387,4048,2
collin:30,5018,3450,0
collin:36,1966,1503,14
collin:39,3035,1905,1
collin:49,2425,1806,0
collin:50,3289,1773,1
collin:54,3726,2254,1
collin:58,3671,2397,3
collin:62,2586,1763,1
collin:66,2197,1497,0
collin:67,3003,1995,1
collin:70,1912,1416,0
collin:72,1732,1249,2
collin:73,1936,1122,6
collin:74,1988,1373,9
collin:75,2381,1701,0
collin:77,3721,2461,0
collin:79,2773,1660,17
collin:84,2541,1705,11
collin:85,3398,2285,1
collin:88,1661,726,7
collin:89,3267,2264,0
collin:92,4619,2877,0
bowie:11,1106,731,0
bowie:12A,65,56,0
bowie:13,15,8,0
bowie:14,1195,786,0
bowie:15,621,438,0
bowie:16A,72,51,0
bowie:18A,106,69,0
bowie:20,359,229,0
bowie:21,329,205,0
bowie:22A,134,102,0
bowie:30,2828,1701,0
bowie:9A,289,206,0
delta:1,925,627,
delta:10,460,325,
delta:3,592,319,
delta:4,630,393,
delta:5,920,570,
delta:7,284,200,
delta:9,293,240,
fannin:1,1809,1042,
fannin:10,3236,2249,
fannin:11,3054,2031,
fannin:12,1317,925,
fannin:13,534,330,
fannin:15,1121,778,
fannin:16,383,256,
fannin:17,889,644,
fannin:18,3281,1949,
fannin:19,2073,1368,
fannin:2,1564,1085,
fannin:3,672,419,
fannin:4,1777,1082,
fannin:5,717,493,
fannin:6,883,610,
fannin:7,562,385,
fannin:9,1123,807,
grayson:101,2154,1161,
grayson:102,2023,951,
grayson:103,2405,1292,
grayson:104,1340,1011,
grayson:105,1838,1450,
grayson:106,3403,2293,
grayson:107,2250,1653,
grayson:108,3303,2525,
grayson:109,6612,5020,
grayson:201,3860,2296,
grayson:202,4923,3057,
grayson:203,1531,749,
grayson:204,81,37,
grayson:205,4454,3099,
grayson:206,2499,1509,
grayson:207,1223,893,
grayson:208,1742,1155,
grayson:209,1800,1243,
grayson:210,2505,1794,
grayson:301,2558,1602,
grayson:302,3795,2169,
grayson:303,497,277,
grayson:304,4670,3039,
grayson:305,1665,1168,
grayson:306,4508,3048,
grayson:307,2619,1913,
grayson:308,1547,1142,
grayson:309,984,637,
grayson:310,256,179,
grayson:401,1828,968,
grayson:402,3020,1831,
grayson:403,4237,3017,
grayson:404,4770,3478,
grayson:405,769,451,
grayson:406,3636,2547,
grayson:407,302,111,
grayson:408,1077,738,
grayson:409,2570,1838,
grayson:410,2490,1643,
grayson:411,261,183,
grayson:412,1537,1081,
hopkins:1,0,5,
hopkins:11,0,584,
hopkins:12,0,236,
hopkins:13,0,25,
hopkins:14,0,4,
hopkins:16,0,877,
hopkins:17,0,54,
hopkins:1A,1097,592,
hopkins:2,2375,1612,
hopkins:20,0,347,
hopkins:23,0,160,
hopkins:24,0,342,
hopkins:25,0,44,
hopkins:2A,1369,774,
hopkins:3,0,8,
hopkins:36,0,17,
hopkins:3A,0,41,
hopkins:4,0,4,
hopkins:4A,1993,1273,
hopkins:5,0,347,
hopkins:8,332,230,
hunt:217,,1285,
hunt:320,,1707,
hunt:321,,1073,
hunt:322,,728,
lamar:1A3B,,2574,
lamar:1A5A,,414,
lamar:1C,,276,
lamar:1E,,585,
lamar:1F,,997,
lamar:1H,,486,
lamar:1I,,270,
lamar:2A1A,,511,
lamar:2C3A,,1618,
lamar:2D,,471,
lamar:2E,,482,
lamar:2F,,167,
lamar:2G,,497,
lamar:3C7G,,1318,
lamar:3D,,600,
lamar:3E,,970,
lamar:3F,,461,
lamar:3G,,465,
lamar:3H3C,,527,
lamar:3I,,991,
lamar:4A6E,,1013,
lamar:4B,,1285,
lamar:4D,,1205,
lamar:4E,,859,
lamar:4F,,1258,
lamar:4G,,1050,
rockwall:1,,3642,
rockwall:1A,,2023,
rockwall:1B,,4222,
rockwall:1C,,3390,
rockwall:1D,,661,
rockwall:1E,,2436,
rockwall:2,,3119,
rockwall:2A,,2816,
rockwall:2B,,1379,
rockwall:2C,,1325,
rockwall:2D,,1764,
rockwall:2E,,1707,
rockwall:2F,,734,
rockwall:3,,1916,
rockwall:3A,,2822,
rockwall:3B,,3253,
rockwall:3C,,3000,
rockwall:3D,,4124,
rockwall:3E,,2568,
rockwall:4,,1855,
rockwall:4A,,3338,
rockwall:4B,,2911,
rockwall:4C,,3043,
rockwall:4D,,2345,
rockwall:4E,,1963,
rockwall:4F,,384,
