precinct,party,candidate,votes
1,DEM,Tina Clinton,269
1,REP,Kevin Patrick Yeary,776
10,DEM,Tina Clinton,582
10,REP,Kevin Patrick Yeary,581
11,DEM,Tina Clinton,86
11,REP,Kevin Patrick Yeary,634
12,DEM,Tina Clinton,98
12,REP,Kevin Patrick Yeary,629
13,DEM,Tina Clinton,148
13,REP,Kevin Patrick Yeary,1617
14,DEM,Tina Clinton,90
14,REP,Kevin Patrick Yeary,935
15,DEM,Tina Clinton,142
15,REP,Kevin Patrick Yeary,1285
16,DEM,Tina Clinton,152
16,REP,Kevin Patrick Yeary,1473
17,DEM,Tina Clinton,63
17,REP,Kevin Patrick Yeary,826
18,DEM,Tina Clinton,462
18,REP,Kevin Patrick Yeary,3925
19,DEM,Tina Clinton,75
19,REP,Kevin Patrick Yeary,671
2,DEM,Tina Clinton,352
2,REP,Kevin Patrick Yeary,3167
3,DEM,Tina Clinton,20
3,REP,Kevin Patrick Yeary,441
4,DEM,Tina Clinton,41
4,REP,Kevin Patrick Yeary,579
5,DEM,Tina Clinton,24
5,REP,Kevin Patrick Yeary,428
6,DEM,Tina Clinton,322
6,REP,Kevin Patrick Yeary,3180
7,DEM,Tina Clinton,30
7,REP,Kevin Patrick Yeary,529
8,DEM,Tina Clinton,64
8,REP,Kevin Patrick Yeary,594
9,DEM,Tina Clinton,348
9,REP,Kevin Patrick Yeary,1399
