precinct,party,candidate,votes
1,DEM,Amy Clark Meachum,278
1,LIB,Mark Ash,19
1,REP,Nathan Hecht,753
10,DEM,Amy Clark Meachum,575
10,LIB,Mark Ash,24
10,REP,Nathan Hecht,569
11,DEM,Amy Clark Meachum,88
11,LIB,Mark Ash,11
11,REP,Nathan Hecht,626
12,DEM,Amy Clark Meachum,99
12,LIB,Mark Ash,8
12,REP,Nathan Hecht,622
13,DEM,Amy Clark Meachum,149
13,LIB,Mark Ash,43
13,REP,Nathan Hecht,1588
14,DEM,Amy Clark Meachum,85
14,LIB,Mark Ash,15
14,REP,Nathan Hecht,924
15,DEM,Amy Clark Meachum,152
15,LIB,Mark Ash,24
15,REP,Nathan Hecht,1256
16,DEM,Amy Clark Meachum,154
16,LIB,Mark Ash,23
16,REP,Nathan Hecht,1456
17,DEM,Amy Clark Meachum,63
17,LIB,Mark Ash,12
17,REP,Nathan Hecht,815
18,DEM,Amy Clark Meachum,480
18,LIB,Mark Ash,83
18,REP,Nathan Hecht,3850
19,DEM,Amy Clark Meachum,78
19,LIB,Mark Ash,17
19,REP,Nathan Hecht,653
2,DEM,Amy Clark Meachum,368
2,LIB,Mark Ash,61
2,REP,Nathan Hecht,3105
3,DEM,Amy Clark Meachum,28
3,LIB,Mark Ash,6
3,REP,Nathan Hecht,429
4,DEM,Amy Clark Meachum,45
4,LIB,Mark Ash,5
4,REP,Nathan Hecht,574
5,DEM,Amy Clark Meachum,23
5,LIB,Mark Ash,6
5,REP,Nathan Hecht,424
6,DEM,Amy Clark Meachum,333
6,LIB,Mark Ash,72
6,REP,Nathan Hecht,3118
7,DEM,Amy Clark Meachum,33
7,LIB,Mark Ash,6
7,REP,Nathan Hecht,523
8,DEM,Amy Clark Meachum,70
8,LIB,Mark Ash,9
8,REP,Nathan Hecht,585
9,DEM,Amy Clark Meachum,340
9,LIB,Mark Ash,36
9,REP,Nathan Hecht,1376
