precinct,party,candidate,votes
1,DEM,Melissa N. Ortega,180
1,REP,"Michael ""Travis"" Stevens",253
10,DEM,Melissa N. Ortega,241
10,REP,"Michael ""Travis"" Stevens",133
11,DEM,Melissa N. Ortega,68
11,REP,"Michael ""Travis"" Stevens",219
12,DEM,Melissa N. Ortega,551
12,REP,"Michael ""Travis"" Stevens",767
13,DEM,Melissa N. Ortega,685
13,REP,"Michael ""Travis"" Stevens",410
14,DEM,Melissa N. Ortega,12
14,REP,"Michael ""Travis"" Stevens",66
2,DEM,Melissa N. Ortega,207
2,REP,"Michael ""Travis"" Stevens",424
3,DEM,Melissa N. Ortega,24
3,REP,"Michael ""Travis"" Stevens",385
4,DEM,Melissa N. Ortega,48
4,REP,"Michael ""Travis"" Stevens",319
5,DEM,Melissa N. Ortega,250
5,REP,"Michael ""Travis"" Stevens",667
6,DEM,Melissa N. Ortega,27
6,REP,"Michael ""Travis"" Stevens",150
7,DEM,Melissa N. Ortega,60
7,REP,"Michael ""Travis"" Stevens",322
8,DEM,Melissa N. Ortega,420
8,REP,"Michael ""Travis"" Stevens",335
9,DEM,Melissa N. Ortega,406
9,REP,"Michael ""Travis"" Stevens",123
