precinct,party,candidate,votes
1,DEM,John Lira,148
1,IND,Frank Lopez Jr.,35
1,REP,Tony Gonzales,258
10,DEM,John Lira,178
10,IND,Frank Lopez Jr.,29
10,REP,Tony Gonzales,173
11,DEM,John Lira,48
11,IND,Frank Lopez Jr.,27
11,REP,Tony Gonzales,215
12,DEM,John Lira,407
12,IND,Frank Lopez Jr.,126
12,REP,Tony Gonzales,790
13,DEM,John Lira,537
13,IND,Frank Lopez Jr.,81
13,REP,Tony Gonzales,494
14,DEM,John Lira,10
14,IND,Frank Lopez Jr.,7
14,REP,Tony Gonzales,62
2,DEM,John Lira,159
2,IND,Frank Lopez Jr.,55
2,REP,Tony Gonzales,417
3,DEM,John Lira,20
3,IND,Frank Lopez Jr.,44
3,REP,Tony Gonzales,342
4,DEM,John Lira,39
4,IND,Frank Lopez Jr.,31
4,REP,Tony Gonzales,296
5,DEM,John Lira,191
5,IND,Frank Lopez Jr.,77
5,REP,Tony Gonzales,667
6,DEM,John Lira,22
6,IND,Frank Lopez Jr.,21
6,REP,Tony Gonzales,137
7,DEM,John Lira,48
7,IND,Frank Lopez Jr.,34
7,REP,Tony Gonzales,298
8,DEM,John Lira,331
8,IND,Frank Lopez Jr.,54
8,REP,Tony Gonzales,385
9,DEM,John Lira,337
9,IND,Frank Lopez Jr.,20
9,REP,Tony Gonzales,186
