precinct,party,candidate,votes
1,DEM,Janet T. Dudding,163
1,LIB,V. Alonzo Echevarria-Garza,16
1,REP,Glenn Hegar,254
10,DEM,Janet T. Dudding,199
10,LIB,V. Alonzo Echevarria-Garza,26
10,REP,Glenn Hegar,151
11,DEM,Janet T. Dudding,61
11,LIB,V. Alonzo Echevarria-Garza,4
11,REP,Glenn Hegar,221
12,DEM,Janet T. Dudding,444
12,LIB,V. Alonzo Echevarria-Garza,71
12,REP,Glenn Hegar,797
13,DEM,Janet T. Dudding,584
13,LIB,V. Alonzo Echevarria-Garza,83
13,REP,Glenn Hegar,425
14,DEM,Janet T. Dudding,11
14,LIB,V. Alonzo Echevarria-Garza,2
14,REP,Glenn Hegar,65
2,DEM,Janet T. Dudding,179
2,LIB,V. Alonzo Echevarria-Garza,24
2,REP,Glenn Hegar,431
3,DEM,Janet T. Dudding,19
3,LIB,V. Alonzo Echevarria-Garza,9
3,REP,Glenn Hegar,380
4,DEM,Janet T. Dudding,42
4,LIB,V. Alonzo Echevarria-Garza,8
4,REP,Glenn Hegar,320
5,DEM,Janet T. Dudding,212
5,LIB,V. Alonzo Echevarria-Garza,33
5,REP,Glenn Hegar,686
6,DEM,Janet T. Dudding,28
6,LIB,V. Alonzo Echevarria-Garza,2
6,REP,Glenn Hegar,148
7,DEM,Janet T. Dudding,55
7,LIB,V. Alonzo Echevarria-Garza,7
7,REP,Glenn Hegar,318
8,DEM,Janet T. Dudding,363
8,LIB,V. Alonzo Echevarria-Garza,42
8,REP,Glenn Hegar,342
9,DEM,Janet T. Dudding,365
9,LIB,V. Alonzo Echevarria-Garza,38
9,REP,Glenn Hegar,126
