precinct,party,candidate,votes
116,,Over Votes,0
116,,Under Votes,65
116,DEM,Erica Smith,445
116,REP,Nancy E. Rister,366
117,,Over Votes,0
117,,Under Votes,141
117,DEM,Erica Smith,1444
117,REP,Nancy E. Rister,555
118,,Over Votes,0
118,,Under Votes,112
118,DEM,Erica Smith,1095
118,REP,Nancy E. Rister,627
119,,Over Votes,0
119,,Under Votes,105
119,DEM,Erica Smith,988
119,REP,Nancy E. Rister,905
122,,Over Votes,0
122,,Under Votes,7
122,DEM,Erica Smith,107
122,REP,Nancy E. Rister,64
123,,Over Votes,0
123,,Under Votes,103
123,DEM,Erica Smith,874
123,REP,Nancy E. Rister,616
135,,Over Votes,0
135,,Under Votes,80
135,DEM,Erica Smith,873
135,REP,Nancy E. Rister,403
136,,Over Votes,0
136,,Under Votes,9
136,DEM,Erica Smith,76
136,REP,Nancy E. Rister,42
138,,Over Votes,0
138,,Under Votes,35
138,DEM,Erica Smith,300
138,REP,Nancy E. Rister,118
139,,Over Votes,0
139,,Under Votes,102
139,DEM,Erica Smith,915
139,REP,Nancy E. Rister,642
143,,Over Votes,0
143,,Under Votes,17
143,DEM,Erica Smith,220
143,REP,Nancy E. Rister,104
144,,Over Votes,0
144,,Under Votes,14
144,DEM,Erica Smith,256
144,REP,Nancy E. Rister,117
145,,Over Votes,0
145,,Under Votes,76
145,DEM,Erica Smith,679
145,REP,Nancy E. Rister,392
146,,Over Votes,0
146,,Under Votes,133
146,DEM,Erica Smith,1778
146,REP,Nancy E. Rister,805
147,,Over Votes,0
147,,Under Votes,122
147,DEM,Erica Smith,1622
147,REP,Nancy E. Rister,592
149,,Over Votes,0
149,,Under Votes,71
149,DEM,Erica Smith,754
149,REP,Nancy E. Rister,434
150,,Over Votes,0
150,,Under Votes,85
150,DEM,Erica Smith,1104
150,REP,Nancy E. Rister,573
151,,Over Votes,0
151,,Under Votes,128
151,DEM,Erica Smith,1757
151,REP,Nancy E. Rister,706
155,,Over Votes,0
155,,Under Votes,91
155,DEM,Erica Smith,1040
155,REP,Nancy E. Rister,548
162,,Over Votes,0
