precinct,party,candidate,votes
116,,Over Votes,0
116,,Under Votes,37
116,DEM,Kathy Jones-Hospod,464
116,REP,Pete Flores,375
117,,Over Votes,0
117,,Under Votes,70
117,DEM,Kathy Jones-Hospod,1502
117,REP,Pete Flores,568
118,,Over Votes,0
118,,Under Votes,71
118,DEM,Kathy Jones-Hospod,1123
118,REP,Pete Flores,640
146,,Over Votes,0
146,,Under Votes,83
146,DEM,Kathy Jones-Hospod,1801
146,REP,Pete Flores,832
147,,Over Votes,0
147,,Under Votes,63
147,DEM,Kathy Jones-Hospod,1662
147,REP,Pete Flores,611
151,,Over Votes,0
151,,Under Votes,74
151,DEM,Kathy Jones-Hospod,1789
151,REP,Pete Flores,728
162,,Over Votes,0
162,,Under Votes,70
162,DEM,Kathy Jones-Hospod,1667
162,REP,Pete Flores,691
166,,Over Votes,0
166,,Under Votes,44
166,DEM,Kathy Jones-Hospod,519
166,REP,Pete Flores,379
173,,Over Votes,0
173,,Under Votes,45
173,DEM,Kathy Jones-Hospod,789
173,REP,Pete Flores,554
174,,Over Votes,0
174,,Under Votes,49
174,DEM,Kathy Jones-Hospod,942
174,REP,Pete Flores,429
175,,Over Votes,0
175,,Under Votes,60
175,DEM,Kathy Jones-Hospod,980
175,REP,Pete Flores,445
186,,Over Votes,0
186,,Under Votes,50
186,DEM,Kathy Jones-Hospod,939
186,REP,Pete Flores,557
189,,Over Votes,0
189,,Under Votes,68
189,DEM,Kathy Jones-Hospod,1329
189,REP,Pete Flores,737
198,,Over Votes,0
198,,Under Votes,2
198,DEM,Kathy Jones-Hospod,21
198,REP,Pete Flores,6
201,,Over Votes,0
201,,Under Votes,66
201,DEM,Kathy Jones-Hospod,1040
201,REP,Pete Flores,829
203,,Over Votes,0
203,,Under Votes,2
203,DEM,Kathy Jones-Hospod,22
203,REP,Pete Flores,68
204,,Over Votes,0
204,,Under Votes,56
204,DEM,Kathy Jones-Hospod,924
204,REP,Pete Flores,843
205,,Over Votes,0
205,,Under Votes,6
205,DEM,Kathy Jones-Hospod,91
205,REP,Pete Flores,119
206,,Over Votes,0
206,,Under Votes,32
206,DEM,Kathy Jones-Hospod,330
206,REP,Pete Flores,1138
208,,Over Votes,0
208,,Under Votes,28
208,DEM,Kathy Jones-Hospod,296
208,REP,Pete Flores,647
216,,Over Votes,0
216,,Under Votes,29
216,DEM,Kathy Jones-Hospod,441
216,REP,Pete Flores,378
230,,Over Votes,0
230,,Under Votes,68
230,DEM,Kathy Jones-Hospod,1244
230,REP,Pete Flores,1117
251,,Over Votes,0
251,,Under Votes,2
251,DEM,Kathy Jones-Hospod,18
251,REP,Pete Flores,37
253,,Over Votes,0
253,,Under Votes,91
253,DEM,Kathy Jones-Hospod,1115
253,REP,Pete Flores,1468
254,,Over Votes,0
254,,Under Votes,59
254,DEM,Kathy Jones-Hospod,1084
254,REP,Pete Flores,1087
256,,Over Votes,0
256,,Under Votes,61
256,DEM,Kathy Jones-Hospod,612
256,REP,Pete Flores,587
257,,Over Votes,0
257,,Under Votes,107
257,DEM,Kathy Jones-Hospod,1164
257,REP,Pete Flores,1163
259,,Over Votes,0
259,,Under Votes,57
259,DEM,Kathy Jones-Hospod,557
259,REP,Pete Flores,658
261,,Over Votes,0
261,,Under Votes,46
261,DEM,Kathy Jones-Hospod,743
261,REP,Pete Flores,760
262,,Over Votes,0
262,,Under Votes,45
262,DEM,Kathy Jones-Hospod,626
262,REP,Pete Flores,808
263,,Over Votes,0
263,,Under Votes,55
263,DEM,Kathy Jones-Hospod,932
263,REP,Pete Flores,935
264,,Over Votes,0
264,,Under Votes,67
264,DEM,Kathy Jones-Hospod,608
264,REP,Pete Flores,778
266,,Over Votes,0
266,,Under Votes,83
266,DEM,Kathy Jones-Hospod,904
266,REP,Pete Flores,756
276,,Over Votes,0
276,,Under Votes,37
276,DEM,Kathy Jones-Hospod,524
276,REP,Pete Flores,532
277,,Over Votes,0
277,,Under Votes,82
277,DEM,Kathy Jones-Hospod,1447
277,REP,Pete Flores,1270
278,,Over Votes,0
278,,Under Votes,57
278,DEM,Kathy Jones-Hospod,1273
278,REP,Pete Flores,872
279,,Over Votes,0
279,,Under Votes,1
279,DEM,Kathy Jones-Hospod,28
279,REP,Pete Flores,34
283,,Over Votes,0
283,,Under Votes,62
283,DEM,Kathy Jones-Hospod,1031
283,REP,Pete Flores,716
284,,Over Votes,0
284,,Under Votes,104
284,DEM,Kathy Jones-Hospod,1204
284,REP,Pete Flores,1139
287,,Over Votes,0
287,,Under Votes,36
287,DEM,Kathy Jones-Hospod,714
287,REP,Pete Flores,638
301,,Over Votes,0
301,,Under Votes,93
301,DEM,Kathy Jones-Hospod,1687
301,REP,Pete Flores,1060
303,,Over Votes,0
303,,Under Votes,59
303,DEM,Kathy Jones-Hospod,931
303,REP,Pete Flores,602
318,,Over Votes,0
318,,Under Votes,7
318,DEM,Kathy Jones-Hospod,105
318,REP,Pete Flores,75
319,,Over Votes,0
319,,Under Votes,1
319,DEM,Kathy Jones-Hospod,67
319,REP,Pete Flores,48
320,,Over Votes,0
320,,Under Votes,23
320,DEM,Kathy Jones-Hospod,331
320,REP,Pete Flores,572
321,,Over Votes,0
321,,Under Votes,1
321,DEM,Kathy Jones-Hospod,9
321,REP,Pete Flores,13
323,,Over Votes,0
323,,Under Votes,0
323,DEM,Kathy Jones-Hospod,38
323,REP,Pete Flores,18
340,,Over Votes,0
340,,Under Votes,41
340,DEM,Kathy Jones-Hospod,699
340,REP,Pete Flores,552
360,,Over Votes,0
360,,Under Votes,92
360,DEM,Kathy Jones-Hospod,1445
360,REP,Pete Flores,965
390,,Over Votes,0
390,,Under Votes,73
390,DEM,Kathy Jones-Hospod,1094
390,REP,Pete Flores,811
398,,Over Votes,0
398,,Under Votes,97
398,DEM,Kathy Jones-Hospod,1302
398,REP,Pete Flores,954
