precinct,party,candidate,votes
1000,,Greg Alvord,405
1000,,Sue Melton-Malone,1829
1001,,Greg Alvord,247
1001,,Sue Melton-Malone,1002
1002,,Greg Alvord,234
1002,,Sue Melton-Malone,988
1003,,Greg Alvord,506
1003,,Sue Melton-Malone,1951
1004,,Greg Alvord,1440
1004,,Sue Melton-Malone,1742
1005,,Greg Alvord,366
1005,,Sue Melton-Malone,1505
1006,,Greg Alvord,1717
1006,,Sue Melton-Malone,2502
1007,,Greg Alvord,1460
1007,,Sue Melton-Malone,2101
1008,,Greg Alvord,220
1008,,Sue Melton-Malone,776
1009,,Greg Alvord,1122
1009,,Sue Melton-Malone,1069
1010,,Greg Alvord,916
1010,,Sue Melton-Malone,1238
1011,,Greg Alvord,1250
1011,,Sue Melton-Malone,875
1012,,Greg Alvord,1086
1012,,Sue Melton-Malone,1021
1013,,Greg Alvord,911
1013,,Sue Melton-Malone,1121
1014,,Greg Alvord,142
1014,,Sue Melton-Malone,54
1015,,Greg Alvord,881
1015,,Sue Melton-Malone,1174
1016,,Greg Alvord,1012
1016,,Sue Melton-Malone,1603
1017,,Greg Alvord,393
1017,,Sue Melton-Malone,631
1018,,Greg Alvord,1595
1018,,Sue Melton-Malone,2160
1019,,Greg Alvord,929
1019,,Sue Melton-Malone,1085
1020,,Greg Alvord,1054
1020,,Sue Melton-Malone,2269
1021,,Greg Alvord,845
1021,,Sue Melton-Malone,1737
1022,,Greg Alvord,974
1022,,Sue Melton-Malone,1720
1023,,Greg Alvord,989
1023,,Sue Melton-Malone,1944
1024,,Greg Alvord,412
1024,,Sue Melton-Malone,1297
1025,,Greg Alvord,1435
1025,,Sue Melton-Malone,2561
1026,,Greg Alvord,1404
1026,,Sue Melton-Malone,1222
1027,,Greg Alvord,750
1027,,Sue Melton-Malone,681
1028,,Greg Alvord,1093
1028,,Sue Melton-Malone,979
1029,,Greg Alvord,1168
1029,,Sue Melton-Malone,1561
1030,,Greg Alvord,1259
1030,,Sue Melton-Malone,2267
1031,,Greg Alvord,813
1031,,Sue Melton-Malone,1342
1032,,Greg Alvord,1642
1032,,Sue Melton-Malone,2470
1033,,Greg Alvord,1817
1033,,Sue Melton-Malone,1988
1034,,Greg Alvord,1601
1034,,Sue Melton-Malone,2172
1035,,Greg Alvord,788
1035,,Sue Melton-Malone,1585
1036,,Greg Alvord,1257
1036,,Sue Melton-Malone,2934
1037,,Greg Alvord,171
1037,,Sue Melton-Malone,520
1038,,Greg Alvord,143
1038,,Sue Melton-Malone,103
1039,,Greg Alvord,53
1039,,Sue Melton-Malone,72
1040,,Greg Alvord,739
1040,,Sue Melton-Malone,1465
1041,,Greg Alvord,2065
1041,,Sue Melton-Malone,2264
1042,,Greg Alvord,22
1042,,Sue Melton-Malone,126
1043,,Greg Alvord,368
1043,,Sue Melton-Malone,474
1044,,Greg Alvord,1820
1044,,Sue Melton-Malone,2819
1045,,Greg Alvord,202
1045,,Sue Melton-Malone,1023
1046,,Greg Alvord,1407
1046,,Sue Melton-Malone,1857
1047,,Greg Alvord,176
1047,,Sue Melton-Malone,311
1048,,Greg Alvord,167
1048,,Sue Melton-Malone,440
1049,,Greg Alvord,308
1049,,Sue Melton-Malone,344
1050,,Greg Alvord,797
1050,,Sue Melton-Malone,1314
1051,,Greg Alvord,599
1051,,Sue Melton-Malone,1089
1052,,Greg Alvord,1342
1052,,Sue Melton-Malone,1718
1053,,Greg Alvord,568
1053,,Sue Melton-Malone,1696
1054,,Greg Alvord,1296
