precinct,party,candidate,votes
25,,Write-in,0
25,DEM,"Mary ""MJ"" Hegar",78
25,GRN,David B. Collins,3
25,LIB,Kerry Douglas McKennon,6
25,REP,John Cornyn,256
46,,Write-in,1
46,DEM,"Mary ""MJ"" Hegar",36
46,GRN,David B. Collins,2
46,LIB,Kerry Douglas McKennon,6
46,REP,John Cornyn,234
1,,Write-in,0
1,DEM,"Mary ""MJ"" Hegar",91
1,GRN,David B. Collins,4
1,LIB,Kerry Douglas McKennon,7
1,REP,John Cornyn,589
2,,Write-in,0
2,DEM,"Mary ""MJ"" Hegar",6
2,GRN,David B. Collins,0
2,LIB,Kerry Douglas McKennon,3
2,REP,John Cornyn,177
3,,Write-in,0
3,DEM,"Mary ""MJ"" Hegar",98
3,GRN,David B. Collins,2
3,LIB,Kerry Douglas McKennon,13
3,REP,John Cornyn,564
4,,Write-in,0
4,DEM,"Mary ""MJ"" Hegar",50
4,GRN,David B. Collins,1
4,LIB,Kerry Douglas McKennon,5
4,REP,John Cornyn,309
