precinct,party,candidate,votes
10,DEM,"Mary ""MJ"" Hegar",25
10,GRN,David B. Collins,0
10,LIB,Kerry Douglas McKennon,1
10,REP,John Cornyn,280
16,DEM,"Mary ""MJ"" Hegar",4
16,GRN,David B. Collins,3
16,LIB,Kerry Douglas McKennon,1
16,REP,John Cornyn,185
20,DEM,"Mary ""MJ"" Hegar",18
20,GRN,David B. Collins,1
20,LIB,Kerry Douglas McKennon,6
20,REP,John Cornyn,153
22,DEM,"Mary ""MJ"" Hegar",221
22,GRN,David B. Collins,4
22,LIB,Kerry Douglas McKennon,32
22,REP,John Cornyn,2097
23,DEM,"Mary ""MJ"" Hegar",204
23,GRN,David B. Collins,9
23,LIB,Kerry Douglas McKennon,27
23,REP,John Cornyn,1175
24,DEM,"Mary ""MJ"" Hegar",196
24,GRN,David B. Collins,2
24,LIB,Kerry Douglas McKennon,20
24,REP,John Cornyn,1038
5,DEM,"Mary ""MJ"" Hegar",276
5,GRN,David B. Collins,5
5,LIB,Kerry Douglas McKennon,32
5,REP,John Cornyn,1784
6,DEM,"Mary ""MJ"" Hegar",14
6,GRN,David B. Collins,1
6,LIB,Kerry Douglas McKennon,0
6,REP,John Cornyn,152
7,DEM,"Mary ""MJ"" Hegar",9
7,GRN,David B. Collins,1
7,LIB,Kerry Douglas McKennon,1
7,REP,John Cornyn,132
