Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
1,1204,26,494,1724,0.6983758701,0.0150812065,0.2865429234,Rep,3
2,1532,27,421,1980,0.7737373737,0.0136363636,0.2126262626,Rep,3
3,1490,33,488,2011,0.7409249130,0.0164097464,0.2426653406,Rep,3
4,1225,23,337,1585,0.7728706625,0.0145110410,0.2126182965,Rep,3
5,916,13,198,1127,0.8127772848,0.0115350488,0.1756876664,Rep,3
6,766,11,81,858,0.8927738928,0.0128205128,0.0944055944,Rep,3
7,498,14,325,837,0.5949820789,0.0167264038,0.3882915173,Rep,2
8,281,4,68,353,0.7960339943,0.0113314448,0.1926345609,Rep,3
9,356,7,188,551,0.6460980036,0.0127041742,0.3411978221,Rep,3
10,464,4,56,524,0.8854961832,0.0076335878,0.1068702290,Rep,3
11,1061,31,723,1815,0.5845730028,0.0170798898,0.3983471074,Rep,2
12,1060,24,635,1719,0.6166375800,0.0139616056,0.3694008144,Rep,2
13,1359,35,910,2304,0.5898437500,0.0151909722,0.3949652778,Rep,2
14,1928,24,461,2413,0.7990053875,0.0099461252,0.1910484874,Rep,3
15,1209,16,144,1369,0.8831263696,0.0116873630,0.1051862673,Rep,3
16,584,16,188,788,0.7411167513,0.0203045685,0.2385786802,Rep,3
17,461,13,392,866,0.5323325635,0.0150115473,0.4526558891,Rep,1
18,1798,30,762,2590,0.6942084942,0.0115830116,0.2942084942,Rep,3
19,305,12,258,575,0.5304347826,0.0208695652,0.4486956522,Rep,1
20,579,10,131,720,0.8041666667,0.0138888889,0.1819444444,Rep,3
21,683,38,1471,2192,0.3115875912,0.0173357664,0.6710766423,Dem,3
22,1778,38,496,2312,0.7690311419,0.0164359862,0.2145328720,Rep,3
23,1289,36,470,1795,0.7181058496,0.0200557103,0.2618384401,Rep,3
24,599,8,136,743,0.8061911171,0.0107671602,0.1830417227,Rep,3
25,630,11,143,784,0.8035714286,0.0140306122,0.1823979592,Rep,3
26,1047,28,854,1929,0.5427682737,0.0145152929,0.4427164334,Rep,2
27,770,14,654,1438,0.5354659249,0.0097357441,0.4547983310,Rep,1
28,1220,29,809,2058,0.5928085520,0.0140913508,0.3931000972,Rep,2
29,724,21,1062,1807,0.4006640841,0.0116214721,0.5877144438,Dem,2
30,1408,22,295,1725,0.8162318841,0.0127536232,0.1710144928,Rep,3
31,522,10,90,622,0.8392282958,0.0160771704,0.1446945338,Rep,3
32,1165,12,223,1400,0.8321428571,0.0085714286,0.1592857143,Rep,3
33,806,9,259,1074,0.7504655493,0.0083798883,0.2411545624,Rep,3
34,2115,28,551,2694,0.7850779510,0.0103934670,0.2045285820,Rep,3
35,782,11,153,946,0.8266384778,0.0116279070,0.1617336152,Rep,3
36,388,6,157,551,0.7041742287,0.0108892922,0.2849364791,Rep,3
37,1161,36,742,1939,0.5987622486,0.0185662713,0.3826714801,Rep,2
38,310,6,97,413,0.7506053269,0.0145278450,0.2348668281,Rep,3
39,1020,20,410,1450,0.7034482759,0.0137931034,0.2827586207,Rep,3
40,913,16,227,1156,0.7897923875,0.0138408304,0.1963667820,Rep,3
41,476,16,666,1158,0.4110535406,0.0138169257,0.5751295337,Dem,2
42,210,3,90,303,0.6930693069,0.0099009901,0.2970297030,Rep,3
43,1416,30,574,2020,0.7009900990,0.0148514851,0.2841584158,Rep,3
44,949,38,1290,2277,0.4167764603,0.0166886254,0.5665349144,Dem,2
45,1216,28,459,1703,0.7140340575,0.0164415737,0.2695243688,Rep,3
46,1570,37,809,2416,0.6498344371,0.0153145695,0.3348509934,Rep,3
47,796,23,513,1332,0.5975975976,0.0172672673,0.3851351351,Rep,2
48,913,17,366,1296,0.7044753086,0.0131172840,0.2824074074,Rep,3
49,976,11,151,1138,0.8576449912,0.0096660808,0.1326889279,Rep,3
50,309,14,944,1267,0.2438831886,0.0110497238,0.7450670876,Dem,3
51,1401,20,480,1901,0.7369805366,0.0105207785,0.2524986849,Rep,3
52,1102,25,462,1589,0.6935179358,0.0157331655,0.2907488987,Rep,3
53,309,21,1022,1352,0.2285502959,0.0155325444,0.7559171598,Dem,3
54,542,24,992,1558,0.3478818999,0.0154043646,0.6367137356,Dem,2
55,1162,24,424,1610,0.7217391304,0.0149068323,0.2633540373,Rep,3
56,1546,38,656,2240,0.6901785714,0.0169642857,0.2928571429,Rep,3
