precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1,5,9,64,43,561,682,0.73%,1.32%,9.38%,6.30%,82.26%
2,34,514,2225,138,2965,5876,0.58%,8.75%,37.87%,2.35%,50.46%
3,2,0,14,6,147,169,1.18%,0.00%,8.28%,3.55%,86.98%
4,2,12,101,26,757,898,0.22%,1.34%,11.25%,2.90%,84.30%
5,78,131,944,124,3255,4532,1.72%,2.89%,20.83%,2.74%,71.82%
6,34,83,1088,138,2939,4282,0.79%,1.94%,25.41%,3.22%,68.64%
7,37,290,1911,149,2401,4788,0.77%,6.06%,39.91%,3.11%,50.15%
