precinct,registered,ballots_cast,blank
1,2737,1491,0
2,4654,2084,0
3,2834,835,0
4,3016,1694,0
5,1029,576,0
6,1616,744,1
7,1549,790,0
8,3617,1659,1
9,3379,1611,0
10,803,455,0
11,4555,2291,0
12,2149,1253,1
13,2187,1358,0
14,3268,1576,0
15,1650,766,0
16,4631,2465,1
17,4647,2290,0
18,937,457,1
19,1644,1038,0
20,995,655,0
21,4296,2537,1
22,4400,2410,0
23,3117,1022,1
24,2375,927,5
25,3943,2150,8
26,1314,568,0
27,2741,1317,0
28,3618,2032,0
29,3981,2236,0
30,4909,2597,0
31,2058,1365,0
32,2493,1546,0
33,5001,2743,0
34,4438,2448,0
35,1733,887,0
36,1985,1296,4
37,2571,1392,1
38,3167,1369,0
39,3081,1510,0
40,3635,2040,1
41,4334,2545,0
42,1914,979,0
43,3484,1467,0
44,1722,664,0
45,3462,1910,0
46,3160,1253,1
47,2594,1391,0
48,3780,2160,0
49,2367,1482,0
50,3099,1174,0
51,1727,645,0
52,4417,1789,0
53,2230,1413,0
54,3547,1585,1
55,4130,2101,0
56,3326,1711,0
57,5053,2489,0
58,3704,1844,3
59,4025,2078,0
60,2967,1792,0
61,1662,994,0
62,2605,1419,1
63,2039,1365,1
64,2711,1446,0
65,1265,721,0
66,2193,1197,0
67,2878,1486,0
68,2014,930,1
69,3793,2297,0
70,1916,1156,0
71,1815,1111,0
72,1562,919,0
73,1999,906,3
74,1930,1069,3
75,2308,1334,0
76,3323,1952,1
77,3740,1864,0
78,4724,2246,1
79,2787,1325,9
80,3640,1854,0
81,2865,1535,1
82,2983,1390,0
83,4036,2063,0
84,2439,1317,9
85,3183,1666,0
86,2972,1728,0
87,3017,1462,0
88,2051,697,7
89,3232,1783,0
90,3267,1934,0
91,2319,1384,0
92,4113,1733,0
93,287,157,0
94,4227,2445,0
95,3101,1614,2
96,1450,525,0
97,1332,927,0
98,1482,711,0
99,291,126,0
100,29,5,0
101,4006,2022,0
102,2552,1654,1
103,1401,570,0
104,2569,847,4
105,33,4,0
106,1937,1003,0
107,3385,1951,0
108,2970,1563,1
109,4577,2453,0
110,2844,1563,1
111,3027,1631,0
112,3135,1872,0
113,3416,1506,0
114,2533,1396,0
115,3012,1729,10
116,4920,2748,0
117,4367,2120,1
118,4315,2281,1
119,2374,1411,0
120,3666,2126,0
121,2837,1545,0
122,5090,3024,0
123,2023,1141,0
124,3253,1634,0
125,5196,2674,1
126,4804,2521,0
127,3882,1912,0
128,3071,1999,0
129,4501,2319,0
130,3867,2138,0
131,3119,1647,0
132,2834,1605,8
133,2855,1177,0
134,4014,1906,0
135,4223,2152,2
136,2003,1232,1
137,2003,1099,0
138,2101,1361,1
139,4196,2067,0
140,4861,2744,0
141,3457,2026,0
142,2873,1741,15
143,2158,1288,0
144,2874,1594,4
145,1731,896,1
146,4877,2371,1
147,2253,980,0
148,661,405,1
149,4442,2460,0
150,2788,1902,0
151,1772,893,0
152,187,92,0
153,4939,2503,6
154,1939,1158,0
155,2911,1553,0
156,3726,1870,0
157,4029,2164,0
158,2781,1427,0
159,3284,1445,1
160,434,283,0
161,292,152,0
162,328,229,0
163,2180,1028,0
164,2052,1392,100
165,934,557,0
166,4174,2127,5
167,5051,2653,0
168,1923,1113,1
169,3342,1772,0
170,1882,1007,3
171,2490,1222,1
172,6178,2987,0
173,650,389,0
174,4497,2129,1
175,1978,1116,0
176,4032,1467,0
177,3203,1500,0
178,3002,1556,0
179,4634,3237,0
180,3313,1580,0
181,2563,1147,0
182,3909,2004,0
183,115,46,0
184,3232,1307,1
185,48,22,0
186,146,68,0
187,573,337,0
188,64,41,0
189,849,440,1
190,82,42,0
191,603,227,0
192,3404,1841,1
193,1193,604,0
194,31,17,0
195,916,541,0
196,1904,994,0
197,1283,681,0
198,124,65,0
199,3269,1928,0
200,1943,991,1
201,0,0,0
202,2,2,0
203,3150,1853,0
204,349,230,0
205,34,0,0
206,1781,996,0
207,3993,2125,1
208,3375,2140,0
209,1187,614,0
210,1661,914,1
211,3302,1758,1
212,5564,2799,1
213,3612,1848,0
214,4427,2716,0
215,2543,1056,0
216,6210,3332,0
217,2919,1550,0
218,4110,2281,1
219,4072,2234,0
220,4641,2219,0
221,5138,2874,0
222,3575,1933,0
223,2154,1196,0
224,3036,1808,0
225,3815,1819,0
226,4365,2250,0
227,4310,2285,1
228,5265,2155,0
229,1738,866,0
230,4826,2039,0
231,3247,1754,0
232,3600,1991,0
233,1922,968,0
234,2546,1484,0
235,1874,966,0
236,2889,1678,0
237,2253,1011,0
238,3923,1715,0
239,4257,2284,0
240,6041,3348,0
241,1507,870,3
242,3356,1912,0
243,1517,915,0
244,3107,1762,0
245,2774,1151,0
246,2832,1691,0
247,2148,1364,0
248,2116,1087,0
249,0,380,0
250,0,188,0
251,0,9,0
252,0,0,0
253,0,5,0
254,0,0,0
255,0,2,0
256,0,1,0
257,0,5,0
258,0,16,0
259,0,0,0
260,0,2,0
261,0,0,0
262,0,0,0
263,0,0,0
264,0,0,0
265,0,0,0
266,0,0,0
267,0,0,0
