precinct,registered,ballots_cast,blank
1,2645,717,0
2,4804,609,0
3,2814,274,0
4,3879,314,0
5,1006,64,0
6,1614,58,0
7,1505,57,0
8,6983,43,0
9,5200,44,0
10,872,33,0
11,4912,48,0
12,2154,434,0
13,3378,217,0
14,3240,238,0
15,1574,164,0
16,5943,639,0
17,6019,364,0
18,991,32,0
19,1567,235,0
20,2395,190,0
21,4259,606,0
22,5098,885,0
23,3381,146,0
24,1955,108,0
25,4058,904,0
26,1241,96,0
27,2693,182,0
28,3495,361,0
29,5538,563,0
30,4841,785,0
31,2015,350,0
32,2414,345,0
33,7284,331,0
34,4258,593,0
35,1782,46,0
36,1946,356,0
37,2768,357,0
38,3922,225,0
39,2890,266,0
40,3503,192,0
41,5209,751,0
43,3353,343,0
44,1602,166,0
45,3343,57,0
46,3019,232,0
47,2522,293,0
48,3641,573,0
49,2339,324,0
50,3178,185,0
51,1768,94,0
52,4599,556,0
53,2192,353,0
54,3510,251,0
55,3975,476,0
56,3454,171,0
57,5126,748,0
58,3491,302,0
59,3908,193,0
60,3280,434,0
61,1651,291,0
62,2495,337,0
63,2002,383,0
64,2532,364,0
65,1195,158,0
66,2136,250,0
67,2823,240,0
68,1979,197,0
69,3775,648,0
70,1847,247,0
71,1764,251,0
72,1658,206,0
73,1829,154,0
74,1927,305,0
75,2284,249,0
76,3203,501,0
77,3558,403,0
78,4635,450,0
79,2615,295,0
80,3516,168,0
81,2827,371,0
82,2898,98,0
83,4171,281,0
84,2446,336,0
85,3332,337,0
86,2959,348,0
87,3503,689,0
88,1412,57,0
89,3137,375,0
90,3139,403,0
91,2264,339,0
92,4470,343,0
93,288,19,0
94,4147,720,0
95,3031,137,0
96,1390,100,0
97,1301,484,0
98,1569,154,0
99,454,42,0
101,4122,431,0
102,2457,715,0
103,1365,98,0
104,2138,100,0
106,1805,72,0
107,3260,554,0
108,2927,309,0
109,4630,546,0
110,2732,484,0
111,2994,370,0
112,3081,414,0
113,3212,102,0
114,4571,35,0
115,2892,392,0
116,4943,638,0
117,4154,452,0
118,4124,581,0
119,2297,331,0
120,3488,194,0
121,2792,307,0
122,4786,1042,0
123,2000,214,0
124,3092,301,0
125,5126,750,0
126,4824,717,0
127,3831,455,0
128,3073,868,0
129,4378,667,0
130,3851,225,0
131,2976,601,0
132,2725,322,0
133,2867,140,0
134,4030,439,0
135,4083,390,0
136,1901,304,0
137,1951,225,0
138,2381,275,0
139,3814,383,0
140,4611,938,0
141,3441,508,0
142,2675,444,0
143,2043,203,0
144,2846,499,0
145,1706,75,0
146,4694,521,0
147,2102,56,0
148,1208,256,0
149,4479,919,0
150,5542,329,0
151,1825,66,0
152,270,23,0
153,5245,697,0
154,2927,421,0
155,2904,455,0
156,3665,535,0
157,4265,181,0
158,2808,246,0
159,3280,242,0
160,546,53,0
161,277,14,0
162,904,43,0
163,2103,205,0
164,2290,328,0
165,944,208,0
166,4282,810,0
167,5023,497,0
168,1909,444,0
169,3407,478,0
170,1852,215,0
171,2912,85,0
172,3152,171,0
173,613,197,0
174,4506,259,0
175,2045,246,0
176,3706,122,0
177,3447,229,0
178,3314,294,0
179,4574,1059,0
180,3435,336,0
181,3214,152,0
182,3888,157,0
184,3132,123,0
186,148,18,0
187,605,86,0
189,1438,19,0
192,5216,92,0
193,1311,44,0
195,887,106,0
196,1945,160,0
197,1239,117,0
199,4140,397,0
200,2919,352,0
203,3026,680,0
204,344,95,0
206,1921,314,0
207,3918,535,0
208,4399,523,0
209,1150,124,0
210,1722,485,0
211,3321,492,0
212,2580,492,0
213,3574,420,0
214,4743,471,0
215,3591,22,0
216,4794,794,0
217,3075,197,0
218,4195,142,0
219,4482,193,0
220,5634,865,0
221,5077,962,0
222,3875,209,0
223,2490,121,0
224,3284,289,0
225,3829,651,0
226,4259,482,0
227,4356,223,0
228,6027,30,0
229,2313,202,0
230,4713,387,0
231,4150,621,0
232,3810,198,0
233,2065,96,0
234,3403,620,0
235,1903,202,0
236,2898,632,0
237,2314,165,0
238,3858,328,0
239,4102,371,0
240,4435,430,0
241,1502,324,0
242,3455,471,0
243,1642,232,0
244,3131,497,0
245,2585,173,0
246,2768,449,0
247,2408,495,0
248,2261,194,0
249,4715,350,0
250,3969,1133,0
251,2530,324,0
252,3197,338,0
254,4443,354,0
