precinct,party,candidate,votes
1,DEM,"Mary ""MJ"" Hegar",58
1,GRN,David B. Collins,3
1,LIB,Kerry Douglas McKennon,7
1,REP,John Cornyn,486
10,DEM,"Mary ""MJ"" Hegar",199
10,GRN,David B. Collins,5
10,LIB,Kerry Douglas McKennon,12
10,REP,John Cornyn,837
11,DEM,"Mary ""MJ"" Hegar",98
11,GRN,David B. Collins,4
11,LIB,Kerry Douglas McKennon,10
11,REP,John Cornyn,537
2,DEM,"Mary ""MJ"" Hegar",104
2,GRN,David B. Collins,3
2,LIB,Kerry Douglas McKennon,10
2,REP,John Cornyn,492
3,DEM,"Mary ""MJ"" Hegar",109
3,GRN,David B. Collins,5
3,LIB,Kerry Douglas McKennon,8
3,REP,John Cornyn,683
4,DEM,"Mary ""MJ"" Hegar",47
4,GRN,David B. Collins,6
4,LIB,Kerry Douglas McKennon,9
4,REP,John Cornyn,335
5,DEM,"Mary ""MJ"" Hegar",232
5,GRN,David B. Collins,11
5,LIB,Kerry Douglas McKennon,14
5,REP,John Cornyn,964
6,DEM,"Mary ""MJ"" Hegar",165
6,GRN,David B. Collins,2
6,LIB,Kerry Douglas McKennon,16
6,REP,John Cornyn,758
7,DEM,"Mary ""MJ"" Hegar",75
7,GRN,David B. Collins,5
7,LIB,Kerry Douglas McKennon,6
7,REP,John Cornyn,445
8,DEM,"Mary ""MJ"" Hegar",298
8,GRN,David B. Collins,14
8,LIB,Kerry Douglas McKennon,24
8,REP,John Cornyn,1306
9,DEM,"Mary ""MJ"" Hegar",105
9,GRN,David B. Collins,2
9,LIB,Kerry Douglas McKennon,5
9,REP,John Cornyn,524
