precinct,party,candidate,votes
1,DEM,Gisela D. Triana,59
1,LIB,Tom Oxford,9
1,REP,Brett Busby,484
10,DEM,Gisela D. Triana,181
10,LIB,Tom Oxford,19
10,REP,Brett Busby,846
11,DEM,Gisela D. Triana,85
11,LIB,Tom Oxford,8
11,REP,Brett Busby,555
2,DEM,Gisela D. Triana,98
2,LIB,Tom Oxford,12
2,REP,Brett Busby,490
3,DEM,Gisela D. Triana,111
3,LIB,Tom Oxford,13
3,REP,Brett Busby,660
4,DEM,Gisela D. Triana,43
4,LIB,Tom Oxford,11
4,REP,Brett Busby,342
5,DEM,Gisela D. Triana,204
5,LIB,Tom Oxford,25
5,REP,Brett Busby,979
6,DEM,Gisela D. Triana,149
6,LIB,Tom Oxford,23
6,REP,Brett Busby,764
7,DEM,Gisela D. Triana,77
7,LIB,Tom Oxford,12
7,REP,Brett Busby,435
8,DEM,Gisela D. Triana,273
8,LIB,Tom Oxford,31
8,REP,Brett Busby,1306
9,DEM,Gisela D. Triana,98
9,LIB,Tom Oxford,10
9,REP,Brett Busby,526
