precinct,registered,ballots_cast,blank
harris:1000,450,229,
harris:1001,1742,967,
harris:1002,1787,837,
harris:1005,0,0,
harris:1010,1153,808,
harris:104,1845,1161,
harris:131,2447,1461,
harris:132,2324,1382,
harris:136,2122,1404,
harris:138,1642,882,
harris:140,3473,2467,
harris:144,1024,571,
harris:145,1526,803,
harris:151,820,428,
harris:156,3459,2087,
harris:158,2888,1584,
harris:159,1298,794,
harris:16,2394,1820,
harris:160,706,389,
harris:161,1105,634,
harris:168,494,253,
harris:180,2971,1521,
harris:186,850,443,
harris:193,1101,646,
harris:194,2567,1976,
harris:198,643,347,
harris:20,3097,1725,
harris:201,811,368,
harris:202,1411,737,
harris:205,1742,1029,
harris:21,1351,951,
harris:210,3250,2150,
harris:216,2019,1172,
harris:219,2946,1789,
harris:22,2573,1548,
harris:222,2990,2459,
harris:223,4120,2735,
harris:228,1216,868,
harris:230,1090,535,
harris:235,1512,855,
harris:236,2015,1027,
harris:237,2144,1094,
harris:238,1940,954,
harris:239,1916,1022,
harris:24,943,609,
harris:240,2636,1440,
harris:243,523,386,
harris:247,1704,804,
harris:25,1072,487,
harris:252,2188,1258,
harris:253,2119,1118,
harris:256,3487,2195,
harris:271,2685,1728,
harris:276,2410,1317,
harris:284,4036,2349,
harris:286,3935,2571,
harris:287,1750,1432,
harris:288,2156,1257,
harris:292,1535,860,
harris:294,1968,1144,
harris:295,869,445,
harris:296,1686,1168,
harris:297,2156,1283,
harris:31,2748,1399,
harris:311,3170,1847,
harris:318,3827,2452,
harris:319,2255,1370,
harris:332,3623,2492,
harris:335,1869,926,
harris:336,6292,4542,
harris:337,1174,665,
harris:338,5065,2992,
harris:355,1941,1315,
harris:359,3364,1539,
harris:361,2065,1181,
harris:369,943,314,
harris:372,1283,803,
harris:384,2807,1881,
harris:389,1501,625,
harris:390,1601,1122,
harris:392,1379,816,
harris:396,2059,1323,
harris:401,2037,1068,
harris:402,2087,1340,
harris:406,585,303,
harris:412,470,243,
harris:42,936,475,
harris:422,3400,2096,
harris:425,822,415,
harris:426,1305,846,
harris:427,1162,723,
harris:429,3215,1730,
harris:430,1945,1055,
harris:431,4356,2299,
harris:433,582,325,
harris:453,2186,1376,
harris:454,2426,1354,
harris:455,1617,829,
harris:458,2124,1330,
harris:462,3692,2607,
harris:47,1594,818,
harris:48,997,588,
harris:487,4291,2415,
harris:489,2014,1384,
harris:490,2209,1537,
harris:506,3653,2524,
harris:507,2665,1135,
harris:508,5067,2919,
harris:525,3369,2293,
harris:538,1265,613,
harris:540,2643,2082,
harris:541,5525,3563,
harris:542,2813,1759,
harris:554,1845,1046,
harris:555,2116,1124,
harris:556,2645,1481,
harris:557,3152,1826,
harris:559,5388,3158,
harris:562,696,385,
harris:564,3913,2703,
harris:565,1400,605,
harris:566,3112,1902,
harris:567,2939,1630,
harris:573,1656,858,
harris:574,408,198,
harris:580,943,529,
harris:581,972,589,
harris:582,1691,877,
harris:583,1275,655,
harris:584,1053,537,
harris:585,2409,1248,
harris:606,906,483,
harris:607,978,548,
harris:611,2476,1327,
harris:620,3802,2726,
harris:627,3328,1882,
harris:630,5731,4220,
harris:632,14,4,
harris:638,2438,1414,
harris:652,3128,2129,
harris:656,2700,1535,
harris:675,0,0,
harris:68,3410,1989,
harris:686,221,105,
harris:693,737,512,
harris:7,955,532,
harris:706,3199,2154,
harris:722,4696,2768,
harris:754,1578,699,
harris:765,6107,3522,
harris:781,4026,2355,
harris:784,1029,559,
harris:807,2173,1167,
harris:815,0,0,
harris:820,0,1,
harris:822,1583,859,
harris:829,121,63,
harris:830,57,84,
harris:837,65,76,
harris:85,2139,1073,
harris:854,181,81,
harris:856,0,0,
harris:858,369,209,
harris:863,566,321,
harris:865,15,10,
harris:866,0,0,
harris:867,0,0,
harris:869,478,233,
harris:890,2251,1387,
harris:893,8,2,
harris:900,12,10,
harris:924,0,0,
harris:929,0,0,
harris:938,280,139,
harris:943,732,339,
harris:944,0,0,
harris:947,851,692,
harris:948,0,0,
harris:949,221,155,
harris:962,186,69,
harris:969,629,427,
harris:985,317,249,
harris:986,552,275,
harris:994,233,225,
harris:995,2018,1413,
