precinct,party,candidate,votes
1,DEM,Janet T. Dudding,265
1,LIB,V. Alonzo Echevarria-Garza,66
1,REP,Glenn Hegar,631
10,DEM,Janet T. Dudding,105
10,LIB,V. Alonzo Echevarria-Garza,31
10,REP,Glenn Hegar,191
2,DEM,Janet T. Dudding,302
2,LIB,V. Alonzo Echevarria-Garza,56
2,REP,Glenn Hegar,522
3,DEM,Janet T. Dudding,6
3,LIB,V. Alonzo Echevarria-Garza,1
3,REP,Glenn Hegar,100
4,DEM,Janet T. Dudding,31
4,LIB,V. Alonzo Echevarria-Garza,3
4,REP,Glenn Hegar,234
5,DEM,Janet T. Dudding,1
5,LIB,V. Alonzo Echevarria-Garza,0
5,REP,Glenn Hegar,40
6,DEM,Janet T. Dudding,16
6,LIB,V. Alonzo Echevarria-Garza,2
6,REP,Glenn Hegar,41
7,DEM,Janet T. Dudding,239
7,LIB,V. Alonzo Echevarria-Garza,39
7,REP,Glenn Hegar,425
9,DEM,Janet T. Dudding,13
9,LIB,V. Alonzo Echevarria-Garza,8
9,REP,Glenn Hegar,98
