precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
harris:50,1614,2150,2192,15,2160,8131,19.85%,26.44%,26.96%,0.18%,26.56%
harris:56,189,152,940,31,1134,2446,7.73%,6.21%,38.43%,1.27%,46.36%
harris:74,293,176,785,121,2906,4281,6.84%,4.11%,18.34%,2.83%,67.88%
harris:82,634,498,1121,101,2905,5259,12.06%,9.47%,21.32%,1.92%,55.24%
harris:111,992,1509,2311,95,5566,10473,9.47%,14.41%,22.07%,0.91%,53.15%
harris:112,585,554,1224,44,2343,4750,12.32%,11.66%,25.77%,0.93%,49.33%
harris:114,558,1001,2084,133,5221,8997,6.20%,11.13%,23.16%,1.48%,58.03%
harris:120,1235,950,4474,65,3277,10001,12.35%,9.50%,44.74%,0.65%,32.77%
harris:124,601,737,1488,213,6051,9090,6.61%,8.11%,16.37%,2.34%,66.57%
harris:126,217,233,1513,166,4215,6344,3.42%,3.67%,23.85%,2.62%,66.44%
harris:127,87,495,952,88,2732,4354,2.00%,11.37%,21.86%,2.02%,62.75%
harris:137,338,812,2205,89,2419,5863,5.76%,13.85%,37.61%,1.52%,41.26%
harris:155,1668,388,1842,112,3387,7397,22.55%,5.25%,24.90%,1.51%,45.79%
harris:173,1398,594,1396,78,4747,8213,17.02%,7.23%,17.00%,0.95%,57.80%
harris:209,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
harris:213,423,48,329,54,3431,4285,9.87%,1.12%,7.68%,1.26%,80.07%
harris:225,583,3374,3058,0,2277,9225,6.32%,36.57%,33.15%,0.00%,24.68%
harris:245,707,1263,3461,77,3808,9316,7.59%,13.56%,37.15%,0.83%,40.88%
harris:258,708,66,477,73,3553,4877,14.52%,1.35%,9.78%,1.50%,72.85%
harris:260,1128,350,734,29,641,2882,39.14%,12.14%,25.47%,1.01%,22.24%
harris:263,902,838,1365,67,3341,6513,13.85%,12.87%,20.96%,1.03%,51.30%
harris:265,1568,239,667,74,3815,6363,24.64%,3.76%,10.48%,1.16%,59.96%
harris:273,413,48,243,72,2169,2945,14.02%,1.63%,8.25%,2.44%,73.65%
harris:300,1066,281,1038,144,5650,8179,13.03%,3.44%,12.69%,1.76%,69.08%
harris:305,1078,3009,7072,0,1768,12919,8.34%,23.29%,54.74%,0.00%,13.69%
harris:309,702,183,555,118,4472,6030,11.64%,3.03%,9.20%,1.96%,74.16%
harris:314,1684,1721,2438,20,3648,9511,17.71%,18.09%,25.63%,0.21%,38.36%
harris:331,1310,2958,5080,6,3893,13247,9.89%,22.33%,38.35%,0.05%,29.39%
harris:370,624,839,1777,137,4401,7778,8.02%,10.79%,22.85%,1.76%,56.58%
harris:398,1016,1599,4351,0,1816,8765,11.59%,18.24%,49.64%,0.00%,20.72%
harris:405,566,593,1160,71,3855,6245,9.06%,9.50%,18.57%,1.14%,61.73%
harris:439,2253,345,889,151,3956,7594,29.67%,4.54%,11.71%,1.99%,52.09%
harris:440,690,36,313,63,2765,3867,17.84%,0.93%,8.09%,1.63%,71.50%
harris:441,388,64,316,41,1571,2380,16.30%,2.69%,13.28%,1.72%,66.01%
harris:442,221,301,835,168,4093,5618,3.93%,5.36%,14.86%,2.99%,72.86%
harris:451,174,447,568,42,2459,3690,4.72%,12.11%,15.39%,1.14%,66.64%
harris:452,720,1260,3509,152,4701,10342,6.96%,12.18%,33.93%,1.47%,45.46%
harris:463,1215,3088,4047,0,2053,10382,11.70%,29.74%,38.98%,0.00%,19.77%
harris:464,265,727,1583,33,1994,4602,5.76%,15.80%,34.40%,0.72%,43.33%
harris:477,1254,1215,2277,110,3963,8819,14.22%,13.78%,25.82%,1.25%,44.94%
harris:478,893,2101,2526,6,3553,9079,9.84%,23.14%,27.82%,0.07%,39.13%
harris:479,337,784,1096,103,3353,5673,5.94%,13.82%,19.32%,1.82%,59.10%
harris:480,551,659,1563,96,2214,5083,10.84%,12.96%,30.75%,1.89%,43.56%
harris:481,425,934,1804,173,3654,6990,6.08%,13.36%,25.81%,2.47%,52.27%
harris:482,754,989,2297,64,3760,7864,9.59%,12.58%,29.21%,0.81%,47.81%
harris:483,1100,1917,2451,46,3873,9387,11.72%,20.42%,26.11%,0.49%,41.26%
harris:484,1087,1490,1767,23,3091,7458,14.57%,19.98%,23.69%,0.31%,41.45%
harris:485,678,917,2025,78,4118,7816,8.67%,11.73%,25.91%,1.00%,52.69%
harris:486,798,461,1321,116,3968,6664,11.97%,6.92%,19.82%,1.74%,59.54%
harris:495,771,465,830,87,1717,3870,19.92%,12.02%,21.45%,2.25%,44.37%
harris:499,338,147,415,53,2184,3137,10.77%,4.69%,13.23%,1.69%,69.62%
harris:503,437,338,768,72,2688,4303,10.16%,7.85%,17.85%,1.67%,62.47%
harris:512,1095,2122,5292,0,1959,10464,10.46%,20.28%,50.57%,0.00%,18.72%
harris:513,274,696,699,73,2376,4118,6.65%,16.90%,16.97%,1.77%,57.70%
harris:514,756,1322,2075,44,3600,7797,9.70%,16.96%,26.61%,0.56%,46.17%
harris:515,404,213,473,66,2793,3949,10.23%,5.39%,11.98%,1.67%,70.73%
harris:517,635,996,6208,50,1688,9577,6.63%,10.40%,64.82%,0.52%,17.63%
harris:518,1275,1328,1894,67,2513,7077,18.02%,18.77%,26.76%,0.95%,35.51%
harris:519,470,1130,1390,77,2452,5519,8.52%,20.47%,25.19%,1.40%,44.43%
harris:521,458,1156,2509,0,1450,5526,8.29%,20.92%,45.40%,0.00%,26.24%
