precinct,party,candidate,votes
1,DEM,Tina Clinton,36
1,REP,Kevin Patrick Yeary,229
10,DEM,Tina Clinton,14
10,REP,Kevin Patrick Yeary,96
2,DEM,Tina Clinton,81
2,REP,Kevin Patrick Yeary,367
3,DEM,Tina Clinton,66
3,REP,Kevin Patrick Yeary,177
4,DEM,Tina Clinton,41
4,REP,Kevin Patrick Yeary,130
5,DEM,Tina Clinton,58
5,REP,Kevin Patrick Yeary,163
6,DEM,Tina Clinton,28
6,REP,Kevin Patrick Yeary,184
7,DEM,Tina Clinton,5
7,REP,Kevin Patrick Yeary,62
8,DEM,Tina Clinton,21
8,REP,Kevin Patrick Yeary,64
9,DEM,Tina Clinton,15
9,REP,Kevin Patrick Yeary,157
