precinct,party,candidate,votes
101,DEM,Rochelle Mercedes Garza,194
101,LIB,Mark Ash,24
101,REP,Ken Paxton,853
102,DEM,Rochelle Mercedes Garza,298
102,LIB,Mark Ash,46
102,REP,Ken Paxton,1356
203,DEM,Rochelle Mercedes Garza,299
203,LIB,Mark Ash,38
203,REP,Ken Paxton,1021
204,DEM,Rochelle Mercedes Garza,228
204,LIB,Mark Ash,25
204,REP,Ken Paxton,807
305,DEM,Rochelle Mercedes Garza,237
305,LIB,Mark Ash,44
305,REP,Ken Paxton,1293
306,DEM,Rochelle Mercedes Garza,108
306,LIB,Mark Ash,23
306,REP,Ken Paxton,808
407,DEM,Rochelle Mercedes Garza,276
407,LIB,Mark Ash,40
407,REP,Ken Paxton,1385
408,DEM,Rochelle Mercedes Garza,49
408,LIB,Mark Ash,5
408,REP,Ken Paxton,138
409,DEM,Rochelle Mercedes Garza,94
409,LIB,Mark Ash,19
409,REP,Ken Paxton,373
410,DEM,Rochelle Mercedes Garza,59
410,LIB,Mark Ash,7
410,REP,Ken Paxton,308
