precinct,party,candidate,votes
101,DEM,"Maclovio Perez, Jr.",85
101,REP,Michael Cloud,121
102,DEM,"Maclovio Perez, Jr.",432
102,REP,Michael Cloud,610
103,DEM,"Maclovio Perez, Jr.",40
103,REP,Michael Cloud,194
104,DEM,"Maclovio Perez, Jr.",221
104,REP,Michael Cloud,452
105,DEM,"Maclovio Perez, Jr.",290
105,REP,Michael Cloud,193
106,DEM,"Maclovio Perez, Jr.",90
106,REP,Michael Cloud,302
107,DEM,"Maclovio Perez, Jr.",43
107,REP,Michael Cloud,104
108,DEM,"Maclovio Perez, Jr.",525
108,REP,Michael Cloud,1277
109,DEM,"Maclovio Perez, Jr.",299
109,REP,Michael Cloud,914
110,DEM,"Maclovio Perez, Jr.",314
110,REP,Michael Cloud,411
111,DEM,"Maclovio Perez, Jr.",21
111,REP,Michael Cloud,105
112,DEM,"Maclovio Perez, Jr.",313
112,REP,Michael Cloud,204
113,DEM,"Maclovio Perez, Jr.",369
113,REP,Michael Cloud,522
114,DEM,"Maclovio Perez, Jr.",241
114,REP,Michael Cloud,721
115,DEM,"Maclovio Perez, Jr.",533
115,REP,Michael Cloud,1571
116,DEM,"Maclovio Perez, Jr.",363
116,REP,Michael Cloud,1384
117,DEM,"Maclovio Perez, Jr.",61
117,REP,Michael Cloud,193
118,DEM,"Maclovio Perez, Jr.",488
118,REP,Michael Cloud,563
119,DEM,"Maclovio Perez, Jr.",192
119,REP,Michael Cloud,448
120,DEM,"Maclovio Perez, Jr.",90
120,REP,Michael Cloud,305
121,DEM,"Maclovio Perez, Jr.",283
121,REP,Michael Cloud,584
122,DEM,"Maclovio Perez, Jr.",2
122,REP,Michael Cloud,9
123,DEM,"Maclovio Perez, Jr.",18
123,REP,Michael Cloud,31
124,DEM,"Maclovio Perez, Jr.",629
124,REP,Michael Cloud,604
125,DEM,"Maclovio Perez, Jr.",6
125,REP,Michael Cloud,15
