Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
101,594,8,107,709,0.8377997179,0.0112834979,0.1509167842,Rep,3
102,651,11,143,805,0.8086956522,0.0136645963,0.1776397516,Rep,3
103,800,13,112,925,0.8648648649,0.0140540541,0.1210810811,Rep,3
104,405,6,58,469,0.8635394456,0.0127931770,0.1236673774,Rep,3
205,1306,30,235,1571,0.8313176321,0.0190961171,0.1495862508,Rep,3
206,769,14,103,886,0.8679458239,0.0158013544,0.1162528217,Rep,3
207,406,4,66,476,0.8529411765,0.0084033613,0.1386554622,Rep,3
208,360,4,82,446,0.8071748879,0.0089686099,0.1838565022,Rep,3
309,396,3,32,431,0.9187935035,0.0069605568,0.0742459397,Rep,3
310,1164,25,234,1423,0.8179901616,0.0175685172,0.1644413212,Rep,3
311,225,6,151,382,0.5890052356,0.0157068063,0.3952879581,Rep,2
412,258,4,78,340,0.7588235294,0.0117647059,0.2294117647,Rep,3
413,728,10,99,837,0.8697729988,0.0119474313,0.1182795699,Rep,3
414,533,11,140,684,0.7792397661,0.0160818713,0.2046783626,Rep,3
415,553,11,151,715,0.7734265734,0.0153846154,0.2111888112,Rep,3
