precinct,party,candidate,votes
102,,Over Votes,0
102,,Under Votes,31
102,DEM,Robert Johnson,198
102,REP,"Jesse F. McClure, III",514
103,,Over Votes,0
103,,Under Votes,13
103,DEM,Robert Johnson,95
103,REP,"Jesse F. McClure, III",309
104,,Over Votes,0
104,,Under Votes,16
104,DEM,Robert Johnson,169
104,REP,"Jesse F. McClure, III",228
105,,Over Votes,0
105,,Under Votes,37
105,DEM,Robert Johnson,298
105,REP,"Jesse F. McClure, III",1322
106,,Over Votes,0
106,,Under Votes,67
106,DEM,Robert Johnson,559
106,REP,"Jesse F. McClure, III",1285
107,,Over Votes,0
107,,Under Votes,30
107,DEM,Robert Johnson,116
107,REP,"Jesse F. McClure, III",593
109,,Over Votes,0
109,,Under Votes,10
109,DEM,Robert Johnson,52
109,REP,"Jesse F. McClure, III",254
110,,Over Votes,0
110,,Under Votes,4
110,DEM,Robert Johnson,53
110,REP,"Jesse F. McClure, III",81
112,,Over Votes,0
112,,Under Votes,7
112,DEM,Robert Johnson,23
112,REP,"Jesse F. McClure, III",4
113,,Over Votes,0
113,,Under Votes,13
113,DEM,Robert Johnson,117
113,REP,"Jesse F. McClure, III",398
114,,Over Votes,0
114,,Under Votes,13
114,DEM,Robert Johnson,121
114,REP,"Jesse F. McClure, III",318
115,,Over Votes,0
115,,Under Votes,2
115,DEM,Robert Johnson,36
115,REP,"Jesse F. McClure, III",194
116,,Over Votes,0
116,,Under Votes,49
116,DEM,Robert Johnson,281
116,REP,"Jesse F. McClure, III",1062
117,,Over Votes,0
117,,Under Votes,20
117,DEM,Robert Johnson,406
117,REP,"Jesse F. McClure, III",748
119,,Over Votes,0
119,,Under Votes,37
119,DEM,Robert Johnson,229
119,REP,"Jesse F. McClure, III",876
120,,Over Votes,0
120,,Under Votes,23
120,DEM,Robert Johnson,155
120,REP,"Jesse F. McClure, III",576
123,,Over Votes,0
123,,Under Votes,0
123,DEM,Robert Johnson,1
123,REP,"Jesse F. McClure, III",0
124,,Over Votes,0
124,,Under Votes,1
124,DEM,Robert Johnson,0
