precinct,party,candidate,votes
102,,Over Votes,0
102,,Under Votes,35
102,DEM,Rebecca Bell-Metereau,204
102,REP,Perla Munoz Hopkins,504
103,,Over Votes,0
103,,Under Votes,14
103,DEM,Rebecca Bell-Metereau,100
103,REP,Perla Munoz Hopkins,303
104,,Over Votes,0
104,,Under Votes,14
104,DEM,Rebecca Bell-Metereau,175
104,REP,Perla Munoz Hopkins,224
105,,Over Votes,0
105,,Under Votes,52
105,DEM,Rebecca Bell-Metereau,307
105,REP,Perla Munoz Hopkins,1298
106,,Over Votes,0
106,,Under Votes,70
106,DEM,Rebecca Bell-Metereau,577
106,REP,Perla Munoz Hopkins,1264
107,,Over Votes,0
107,,Under Votes,32
107,DEM,Rebecca Bell-Metereau,118
107,REP,Perla Munoz Hopkins,589
109,,Over Votes,0
109,,Under Votes,9
109,DEM,Rebecca Bell-Metereau,53
109,REP,Perla Munoz Hopkins,254
110,,Over Votes,0
110,,Under Votes,3
110,DEM,Rebecca Bell-Metereau,53
110,REP,Perla Munoz Hopkins,82
112,,Over Votes,0
112,,Under Votes,7
112,DEM,Rebecca Bell-Metereau,23
112,REP,Perla Munoz Hopkins,4
113,,Over Votes,0
113,,Under Votes,14
113,DEM,Rebecca Bell-Metereau,122
113,REP,Perla Munoz Hopkins,392
114,,Over Votes,0
114,,Under Votes,15
114,DEM,Rebecca Bell-Metereau,123
114,REP,Perla Munoz Hopkins,314
115,,Over Votes,0
115,,Under Votes,6
115,DEM,Rebecca Bell-Metereau,35
115,REP,Perla Munoz Hopkins,191
116,,Over Votes,0
116,,Under Votes,52
116,DEM,Rebecca Bell-Metereau,296
116,REP,Perla Munoz Hopkins,1044
117,,Over Votes,0
117,,Under Votes,17
117,DEM,Rebecca Bell-Metereau,412
117,REP,Perla Munoz Hopkins,745
119,,Over Votes,0
119,,Under Votes,42
119,DEM,Rebecca Bell-Metereau,230
119,REP,Perla Munoz Hopkins,870
120,,Over Votes,0
120,,Under Votes,24
120,DEM,Rebecca Bell-Metereau,156
120,REP,Perla Munoz Hopkins,574
123,,Over Votes,0
123,,Under Votes,0
123,DEM,Rebecca Bell-Metereau,1
123,REP,Perla Munoz Hopkins,0
124,,Over Votes,0
124,,Under Votes,1
124,DEM,Rebecca Bell-Metereau,0
124,REP,Perla Munoz Hopkins,1
125,,Over Votes,0
125,,Under Votes,2
125,DEM,Rebecca Bell-Metereau,18
125,REP,Perla Munoz Hopkins,94
126,,Over Votes,0
126,,Under Votes,1
126,DEM,Rebecca Bell-Metereau,4
126,REP,Perla Munoz Hopkins,10
127,,Over Votes,0
127,,Under Votes,0
127,DEM,Rebecca Bell-Metereau,0
127,REP,Perla Munoz Hopkins,9
128,,Over Votes,0
128,,Under Votes,50
128,DEM,Rebecca Bell-Metereau,507
128,REP,Perla Munoz Hopkins,1316
129,,Over Votes,0
129,,Under Votes,33
129,DEM,Rebecca Bell-Metereau,476
129,REP,Perla Munoz Hopkins,1052
201,,Over Votes,0
201,,Under Votes,9
201,DEM,Rebecca Bell-Metereau,71
201,REP,Perla Munoz Hopkins,121
202,,Over Votes,0
202,,Under Votes,9
202,DEM,Rebecca Bell-Metereau,233
202,REP,Perla Munoz Hopkins,142
203,,Over Votes,0
203,,Under Votes,12
