precinct,party,candidate,votes
102,,Over Votes,0
102,,Under Votes,37
102,DEM,Roland Gutierrez,198
102,REP,Robert Garza,508
104,,Over Votes,0
104,,Under Votes,13
104,DEM,Roland Gutierrez,171
104,REP,Robert Garza,229
106,,Over Votes,0
106,,Under Votes,71
106,DEM,Roland Gutierrez,559
106,REP,Robert Garza,1281
110,,Over Votes,0
110,,Under Votes,6
110,DEM,Roland Gutierrez,51
110,REP,Robert Garza,81
112,,Over Votes,0
112,,Under Votes,7
112,DEM,Roland Gutierrez,23
112,REP,Robert Garza,4
115,,Over Votes,0
115,,Under Votes,8
115,DEM,Roland Gutierrez,34
115,REP,Robert Garza,190
119,,Over Votes,0
119,,Under Votes,34
119,DEM,Roland Gutierrez,235
119,REP,Robert Garza,873
123,,Over Votes,0
123,,Under Votes,0
123,DEM,Roland Gutierrez,1
123,REP,Robert Garza,0
124,,Over Votes,0
124,,Under Votes,1
124,DEM,Roland Gutierrez,0
124,REP,Robert Garza,1
127,,Over Votes,0
127,,Under Votes,0
127,DEM,Roland Gutierrez,0
127,REP,Robert Garza,9
201,,Over Votes,0
201,,Under Votes,5
201,DEM,Roland Gutierrez,73
201,REP,Robert Garza,123
202,,Over Votes,0
202,,Under Votes,10
202,DEM,Roland Gutierrez,230
202,REP,Robert Garza,144
203,,Over Votes,0
203,,Under Votes,14
203,DEM,Roland Gutierrez,111
203,REP,Robert Garza,83
204,,Over Votes,0
204,,Under Votes,27
204,DEM,Roland Gutierrez,295
204,REP,Robert Garza,307
207,,Over Votes,0
207,,Under Votes,12
207,DEM,Roland Gutierrez,215
207,REP,Robert Garza,188
209,,Over Votes,0
209,,Under Votes,15
209,DEM,Roland Gutierrez,135
209,REP,Robert Garza,91
210,,Over Votes,0
210,,Under Votes,13
210,DEM,Roland Gutierrez,183
210,REP,Robert Garza,248
211,,Over Votes,0
211,,Under Votes,0
211,DEM,Roland Gutierrez,39
211,REP,Robert Garza,37
212,,Over Votes,0
212,,Under Votes,4
212,DEM,Roland Gutierrez,41
212,REP,Robert Garza,40
214,,Over Votes,0
214,,Under Votes,14
214,DEM,Roland Gutierrez,91
214,REP,Robert Garza,316
215,,Over Votes,0
215,,Under Votes,16
215,DEM,Roland Gutierrez,156
215,REP,Robert Garza,415
216,,Over Votes,0
216,,Under Votes,8
216,DEM,Roland Gutierrez,36
216,REP,Robert Garza,98
217,,Over Votes,0
217,,Under Votes,1
217,DEM,Roland Gutierrez,38
217,REP,Robert Garza,28
218,,Over Votes,0
218,,Under Votes,2
218,DEM,Roland Gutierrez,16
218,REP,Robert Garza,12
219,,Over Votes,0
219,,Under Votes,0
219,DEM,Roland Gutierrez,25
219,REP,Robert Garza,26
220,,Over Votes,0
220,,Under Votes,1
220,DEM,Roland Gutierrez,12
220,REP,Robert Garza,18
221,,Over Votes,0
221,,Under Votes,1
221,DEM,Roland Gutierrez,3
221,REP,Robert Garza,13
222,,Over Votes,0
222,,Under Votes,0
222,DEM,Roland Gutierrez,0
222,REP,Robert Garza,0
223,,Over Votes,0
223,,Under Votes,6
223,DEM,Roland Gutierrez,67
223,REP,Robert Garza,74
224,,Over Votes,0
224,,Under Votes,4
224,DEM,Roland Gutierrez,34
224,REP,Robert Garza,19
225,,Over Votes,0
225,,Under Votes,1
225,DEM,Roland Gutierrez,6
225,REP,Robert Garza,4
229,,Over Votes,0
229,,Under Votes,2
229,DEM,Roland Gutierrez,19
229,REP,Robert Garza,35
230,,Over Votes,0
230,,Under Votes,1
230,DEM,Roland Gutierrez,19
230,REP,Robert Garza,54
231,,Over Votes,0
231,,Under Votes,3
231,DEM,Roland Gutierrez,21
231,REP,Robert Garza,64
406,,Over Votes,0
406,,Under Votes,23
406,DEM,Roland Gutierrez,137
406,REP,Robert Garza,783
413,,Over Votes,0
413,,Under Votes,7
413,DEM,Roland Gutierrez,62
413,REP,Robert Garza,415
