precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
2,33,175,1398,2,1394,3002,1.10%,5.83%,46.57%,0.07%,46.44%
1E,28,259,1730,0,639,2636,1.06%,9.83%,65.63%,0.00%,24.24%
1W,3,7,271,3,47,331,0.91%,2.11%,81.87%,0.91%,14.20%
3N,22,99,1174,17,1099,2411,0.91%,4.11%,48.69%,0.71%,45.58%
3S,5,19,258,0,200,482,1.04%,3.94%,53.53%,0.00%,41.49%
4E,17,92,1297,17,841,2264,0.75%,4.06%,57.29%,0.75%,37.15%
4M,4,14,161,15,226,420,0.95%,3.33%,38.33%,3.57%,53.81%
4W,1,1,36,0,60,98,1.02%,1.02%,36.73%,0.00%,61.22%
