precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1,5,8,224,25,877,1139,0.44%,0.70%,19.67%,2.19%,77.00%
2,7,7,162,26,607,809,0.87%,0.87%,20.02%,3.21%,75.03%
4,6,7,43,16,304,376,1.60%,1.86%,11.44%,4.26%,80.85%
6,1,0,42,21,208,272,0.37%,0.00%,15.44%,7.72%,76.47%
8,1,7,48,29,620,705,0.14%,0.99%,6.81%,4.11%,87.94%
9,4,8,181,30,647,870,0.46%,0.92%,20.80%,3.45%,74.37%
11,2,15,28,5,235,285,0.70%,5.26%,9.82%,1.75%,82.46%
