precinct,party,candidate,votes
1,DEM,Erin A. Nowell,9
1,LIB,Thomas Edward Oxford,4
1,REP,Debra Lehrmann,161
2,DEM,Erin A. Nowell,1
2,LIB,Thomas Edward Oxford,0
2,REP,Debra Lehrmann,44
3,DEM,Erin A. Nowell,0
3,LIB,Thomas Edward Oxford,0
3,REP,Debra Lehrmann,18
4,DEM,Erin A. Nowell,0
4,LIB,Thomas Edward Oxford,0
4,REP,Debra Lehrmann,21
5,DEM,Erin A. Nowell,1
5,LIB,Thomas Edward Oxford,0
5,REP,Debra Lehrmann,16
6,DEM,Erin A. Nowell,9
6,LIB,Thomas Edward Oxford,3
6,REP,Debra Lehrmann,106
7,DEM,Erin A. Nowell,24
7,LIB,Thomas Edward Oxford,3
7,REP,Debra Lehrmann,178
8,DEM,Erin A. Nowell,21
8,LIB,Thomas Edward Oxford,3
8,REP,Debra Lehrmann,226
9,DEM,Erin A. Nowell,18
9,LIB,Thomas Edward Oxford,0
9,REP,Debra Lehrmann,166
