precinct,registered,ballots_cast,blank
1,622,,
2,931,,
3,1197,,
4,1575,,
5,2608,,
6,356,,
7,2168,,
8,2304,,
9,1220,,
10,1647,,
11,422,,
12,743,,
13,1807,,
14,1382,,
15,133,,
16,463,,
17,700,,
18,4044,,
19,2926,,
20,1415,,
21,3970,,
22,1637,,
23,1662,,
24,1481,,
25,4098,,
26,1128,,
27,1660,,
28,521,,
29,2570,,
30,529,,
31,843,,
32,1524,,
33,4472,,
34,1318,,
35,596,,
