precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
dallas:2001,0,4,55,0,7,65,0.00%,6.15%,84.62%,0.00%,10.77%
dallas:2002,99,98,616,57,1095,1965,5.04%,4.99%,31.35%,2.90%,55.73%
dallas:2003,251,212,524,53,2289,3329,7.54%,6.37%,15.74%,1.59%,68.76%
dallas:2004,135,75,217,36,1911,2374,5.69%,3.16%,9.14%,1.52%,80.50%
dallas:2005,53,60,242,19,893,1267,4.18%,4.74%,19.10%,1.50%,70.48%
dallas:2006,114,49,196,61,1510,1930,5.91%,2.54%,10.16%,3.16%,78.24%
dallas:2007,238,101,279,91,3111,3820,6.23%,2.64%,7.30%,2.38%,81.44%
dallas:2008,97,32,82,39,1285,1535,6.32%,2.08%,5.34%,2.54%,83.71%
dallas:2011,226,65,272,42,1926,2531,8.93%,2.57%,10.75%,1.66%,76.10%
dallas:2015,74,321,1178,10,1100,2683,2.76%,11.96%,43.91%,0.37%,41.00%
dallas:2016,302,183,380,41,3197,4103,7.36%,4.46%,9.26%,1.00%,77.92%
dallas:2018,143,34,88,13,923,1201,11.91%,2.83%,7.33%,1.08%,76.85%
dallas:2019,187,56,138,22,1661,2064,9.06%,2.71%,6.69%,1.07%,80.47%
dallas:2025,141,36,183,46,2667,3073,4.59%,1.17%,5.96%,1.50%,86.79%
dallas:2026,229,70,234,38,3205,3776,6.06%,1.85%,6.20%,1.01%,84.88%
dallas:2027,75,49,178,22,1472,1796,4.18%,2.73%,9.91%,1.22%,81.96%
dallas:2028,2,0,3,0,0,5,40.00%,0.00%,60.00%,0.00%,0.00%
dallas:2030,99,36,128,34,2300,2597,3.81%,1.39%,4.93%,1.31%,88.56%
dallas:2041,596,976,851,106,4160,6689,8.91%,14.59%,12.72%,1.58%,62.19%
dallas:2048,561,1936,1981,68,3498,8044,6.97%,24.07%,24.63%,0.85%,43.49%
dallas:2049,177,261,353,38,1427,2256,7.85%,11.57%,15.65%,1.68%,63.25%
dallas:2050,105,443,1066,41,1507,3162,3.32%,14.01%,33.71%,1.30%,47.66%
dallas:2051,148,236,596,66,2492,3538,4.18%,6.67%,16.85%,1.87%,70.44%
dallas:2052,97,59,136,46,1346,1684,5.76%,3.50%,8.08%,2.73%,79.93%
dallas:2053,674,1394,2200,14,1653,5935,11.36%,23.49%,37.07%,0.24%,27.85%
dallas:2054,512,1972,3144,28,1745,7401,6.92%,26.65%,42.48%,0.38%,23.58%
dallas:2055,187,1267,2955,28,914,5351,3.49%,23.68%,55.22%,0.52%,17.08%
dallas:2056,131,53,110,25,1253,1572,8.33%,3.37%,7.00%,1.59%,79.71%
dallas:2057,39,22,71,14,543,689,5.66%,3.19%,10.30%,2.03%,78.81%
dallas:2058,122,267,460,12,905,1766,6.91%,15.12%,26.05%,0.68%,51.25%
dallas:2074,666,368,253,15,612,1914,34.80%,19.23%,13.22%,0.78%,31.97%
dallas:2076,1,5,0,0,7,12,8.33%,41.67%,0.00%,0.00%,58.33%
dallas:2077,163,180,522,7,1254,2126,7.67%,8.47%,24.55%,0.33%,58.98%
dallas:2079,518,1963,1814,74,1193,5562,9.31%,35.29%,32.61%,1.33%,21.45%
dallas:2080,9,16,477,6,114,622,1.45%,2.57%,76.69%,0.96%,18.33%
dallas:2090,8,15,40,0,41,103,7.77%,14.56%,38.83%,0.00%,39.81%
dallas:2091,59,81,472,30,817,1459,4.04%,5.55%,32.35%,2.06%,56.00%
dallas:2096,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
dallas:20A8,9,51,54,6,25,145,6.21%,35.17%,37.24%,4.14%,17.24%
dallas:2108,63,348,960,32,643,2046,3.08%,17.01%,46.92%,1.56%,31.43%
dallas:2119,57,173,1043,0,178,1435,3.97%,12.06%,72.68%,0.00%,12.40%
dallas:2133,8,114,78,1,151,352,2.27%,32.39%,22.16%,0.28%,42.90%
dallas:2200,100,32,104,55,1917,2208,4.53%,1.45%,4.71%,2.49%,86.82%
dallas:2201,105,39,113,58,2019,2334,4.50%,1.67%,4.84%,2.49%,86.50%
dallas:2202,181,32,134,42,1968,2357,7.68%,1.36%,5.69%,1.78%,83.50%
dallas:2203,128,23,116,59,1652,1978,6.47%,1.16%,5.86%,2.98%,83.52%
dallas:2220,128,31,105,48,1980,2292,5.58%,1.35%,4.58%,2.09%,86.39%
dallas:2221,226,26,183,118,4251,4804,4.70%,0.54%,3.81%,2.46%,88.49%
dallas:2222,235,37,180,116,3401,3969,5.92%,0.93%,4.54%,2.92%,85.69%
dallas:2223,200,29,183,73,1817,2302,8.69%,1.26%,7.95%,3.17%,78.93%
dallas:2224,1054,362,444,110,3842,5812,18.13%,6.23%,7.64%,1.89%,66.10%
dallas:2225,204,42,179,57,1846,2328,8.76%,1.80%,7.69%,2.45%,79.30%
dallas:2226,290,33,149,102,3197,3771,7.69%,0.88%,3.95%,2.70%,84.78%
dallas:2300,85,130,1764,3,650,2632,3.23%,4.94%,67.02%,0.11%,24.70%
dallas:2301,124,174,572,80,2059,3009,4.12%,5.78%,19.01%,2.66%,68.43%
dallas:2302,138,155,2934,68,748,4043,3.41%,3.83%,72.57%,1.68%,18.50%
dallas:2303,81,112,2440,58,1587,4278,1.89%,2.62%,57.04%,1.36%,37.10%
dallas:2305,603,922,674,8,1418,3625,16.63%,25.43%,18.59%,0.22%,39.12%
dallas:2306,110,84,998,28,937,2157,5.10%,3.89%,46.27%,1.30%,43.44%
dallas:2307,116,135,479,10,507,1247,9.30%,10.83%,38.41%,0.80%,40.66%
dallas:2308,452,341,301,34,594,1722,26.25%,19.80%,17.48%,1.97%,34.49%
dallas:2309,1271,887,586,11,1046,3801,33.44%,23.34%,15.42%,0.29%,27.52%
dallas:2310,231,103,1119,88,1645,3186,7.25%,3.23%,35.12%,2.76%,51.63%
dallas:2311,38,142,2070,7,175,2432,1.56%,5.84%,85.12%,0.29%,7.20%
dallas:2312,21,36,335,1,77,470,4.47%,7.66%,71.28%,0.21%,16.38%
dallas:2313,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
dallas:2315,53,78,49,6,143,329,16.11%,23.71%,14.89%,1.82%,43.47%
dallas:2316,114,71,1143,43,1254,2625,4.34%,2.70%,43.54%,1.64%,47.77%
dallas:2400,3,21,71,3,160,258,1.16%,8.14%,27.52%,1.16%,62.02%
dallas:2401,329,517,1458,87,2629,5020,6.55%,10.30%,29.04%,1.73%,52.37%
dallas:2402,1765,566,1229,57,1790,5407,32.64%,10.47%,22.73%,1.05%,33.11%
dallas:2403,10,8,18,0,7,40,25.00%,20.00%,45.00%,0.00%,17.50%
dallas:2404,452,443,2511,24,1033,4463,10.13%,9.93%,56.26%,0.54%,23.15%
dallas:2405,527,413,1063,87,2328,4418,11.93%,9.35%,24.06%,1.97%,52.69%
dallas:2406,765,1289,1340,87,2323,5804,13.18%,22.21%,23.09%,1.50%,40.02%
dallas:2407,848,614,4648,72,2059,8241,10.29%,7.45%,56.40%,0.87%,24.98%
dallas:2408,408,408,3819,17,983,5635,7.24%,7.24%,67.77%,0.30%,17.44%
dallas:2409,174,174,4302,24,754,5428,3.21%,3.21%,79.26%,0.44%,13.89%
dallas:2410,182,748,1611,34,1279,3854,4.72%,19.41%,41.80%,0.88%,33.19%
dallas:2411,62,95,2218,0,211,2573,2.41%,3.69%,86.20%,0.00%,8.20%
dallas:2412,2,6,3,0,3,12,16.67%,50.00%,25.00%,0.00%,25.00%
dallas:2417,56,57,152,4,199,468,11.97%,12.18%,32.48%,0.85%,42.52%
dallas:2601,3686,800,555,87,1064,6192,59.53%,12.92%,8.96%,1.41%,17.18%
dallas:2602,2870,1245,696,43,1495,6349,45.20%,19.61%,10.96%,0.68%,23.55%
dallas:2603,5323,825,676,57,1352,8233,64.65%,10.02%,8.21%,0.69%,16.42%
dallas:2604,2358,1287,655,5,1623,5928,39.78%,21.71%,11.05%,0.08%,27.38%
dallas:2605,3805,134,203,31,577,4750,80.11%,2.82%,4.27%,0.65%,12.15%
dallas:2607,1,1,8,0,7,16,6.25%,6.25%,50.00%,0.00%,43.75%
dallas:2608,1686,359,517,79,1759,4400,38.32%,8.16%,11.75%,1.80%,39.98%
dallas:2609,6,1,11,6,2,26,23.08%,3.85%,42.31%,23.08%,7.69%
dallas:2610,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
dallas:2611,4098,621,562,54,753,6088,67.31%,10.20%,9.23%,0.89%,12.37%
dallas:2612,1063,223,195,20,204,1705,62.35%,13.08%,11.44%,1.17%,11.96%
dallas:2613,5188,977,843,77,2122,9207,56.35%,10.61%,9.16%,0.84%,23.05%
dallas:2614,389,13,25,0,39,462,84.20%,2.81%,5.41%,0.00%,8.44%
dallas:2800,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
dallas:2801,843,248,717,103,2843,4754,17.73%,5.22%,15.08%,2.17%,59.80%
dallas:2802,1812,243,1272,116,3377,6820,26.57%,3.56%,18.65%,1.70%,49.52%
dallas:2803,165,33,147,27,1192,1564,10.55%,2.11%,9.40%,1.73%,76.21%
dallas:2804,908,163,469,81,1992,3613,25.13%,4.51%,12.98%,2.24%,55.13%
dallas:2805,1810,362,697,82,2841,5792,31.25%,6.25%,12.03%,1.42%,49.05%
dallas:2806,1334,323,603,68,2135,4463,29.89%,7.24%,13.51%,1.52%,47.84%
dallas:2807,1408,144,378,62,1964,3956,35.59%,3.64%,9.56%,1.57%,49.65%
dallas:2808,2452,183,535,70,2218,5458,44.92%,3.35%,9.80%,1.28%,40.64%
dallas:2809,1292,1070,1015,30,2059,5466,23.64%,19.58%,18.57%,0.55%,37.67%
dallas:2810,8,8,23,0,38,75,10.67%,10.67%,30.67%,0.00%,50.67%
dallas:2900,332,533,1141,31,2390,4427,7.50%,12.04%,25.77%,0.70%,53.99%
dallas:2901,366,774,1197,49,1280,3666,9.98%,21.11%,32.65%,1.34%,34.92%
dallas:2902,372,1133,783,30,1391,3709,10.03%,30.55%,21.11%,0.81%,37.50%
dallas:2903,466,575,629,83,2504,4257,10.95%,13.51%,14.78%,1.95%,58.82%
dallas:2904,7,15,15,7,6,50,14.00%,30.00%,30.00%,14.00%,12.00%
dallas:2905,43,23,31,4,420,521,8.25%,4.41%,5.95%,0.77%,80.61%
dallas:2910,9,4,214,7,87,321,2.80%,1.25%,66.67%,2.18%,27.10%
dallas:2911,546,91,144,11,196,988,55.26%,9.21%,14.57%,1.11%,19.84%
dallas:2913,0,12,11,0,10,31,0.00%,38.71%,35.48%,0.00%,32.26%
dallas:29A1,17,96,210,0,117,435,3.91%,22.07%,48.28%,0.00%,26.90%
dallas:4005,137,231,1794,0,508,2656,5.16%,8.70%,67.55%,0.00%,19.13%
dallas:4014,123,50,233,56,1932,2394,5.14%,2.09%,9.73%,2.34%,80.70%
