precinct,party,candidate,votes
1,DEM,Gisela D. Triana,54
1,LIB,Tom Oxford,7
1,REP,Brett Busby,433
10,DEM,Gisela D. Triana,406
10,LIB,Tom Oxford,49
10,REP,Brett Busby,1541
11,DEM,Gisela D. Triana,210
11,LIB,Tom Oxford,5
11,REP,Brett Busby,306
12,DEM,Gisela D. Triana,225
12,LIB,Tom Oxford,23
12,REP,Brett Busby,653
13,DEM,Gisela D. Triana,21
13,LIB,Tom Oxford,5
13,REP,Brett Busby,369
14,DEM,Gisela D. Triana,55
14,LIB,Tom Oxford,8
14,REP,Brett Busby,272
15,DEM,Gisela D. Triana,59
15,LIB,Tom Oxford,6
15,REP,Brett Busby,230
16,DEM,Gisela D. Triana,27
16,LIB,Tom Oxford,6
16,REP,Brett Busby,258
17,DEM,Gisela D. Triana,19
17,LIB,Tom Oxford,6
17,REP,Brett Busby,363
18,DEM,Gisela D. Triana,477
18,LIB,Tom Oxford,12
18,REP,Brett Busby,254
19,DEM,Gisela D. Triana,282
19,LIB,Tom Oxford,26
19,REP,Brett Busby,771
2,DEM,Gisela D. Triana,75
2,LIB,Tom Oxford,12
2,REP,Brett Busby,725
20,DEM,Gisela D. Triana,359
20,LIB,Tom Oxford,7
20,REP,Brett Busby,43
21,DEM,Gisela D. Triana,264
21,LIB,Tom Oxford,51
21,REP,Brett Busby,2084
22,DEM,Gisela D. Triana,557
22,LIB,Tom Oxford,35
22,REP,Brett Busby,1732
23,DEM,Gisela D. Triana,441
23,LIB,Tom Oxford,27
23,REP,Brett Busby,970
24,DEM,Gisela D. Triana,57
24,LIB,Tom Oxford,11
24,REP,Brett Busby,475
25,DEM,Gisela D. Triana,63
25,LIB,Tom Oxford,18
25,REP,Brett Busby,574
26,DEM,Gisela D. Triana,254
26,LIB,Tom Oxford,32
26,REP,Brett Busby,1218
27,DEM,Gisela D. Triana,31
27,LIB,Tom Oxford,7
27,REP,Brett Busby,189
28,DEM,Gisela D. Triana,24
28,LIB,Tom Oxford,9
28,REP,Brett Busby,484
29,DEM,Gisela D. Triana,89
29,LIB,Tom Oxford,11
29,REP,Brett Busby,780
3,DEM,Gisela D. Triana,126
3,LIB,Tom Oxford,31
3,REP,Brett Busby,1375
30,DEM,Gisela D. Triana,292
30,LIB,Tom Oxford,26
30,REP,Brett Busby,862
4,DEM,Gisela D. Triana,57
4,LIB,Tom Oxford,9
4,REP,Brett Busby,316
5,DEM,Gisela D. Triana,254
5,LIB,Tom Oxford,38
5,REP,Brett Busby,1169
6,DEM,Gisela D. Triana,48
6,LIB,Tom Oxford,7
6,REP,Brett Busby,575
7,DEM,Gisela D. Triana,324
7,LIB,Tom Oxford,30
7,REP,Brett Busby,741
8,DEM,Gisela D. Triana,125
8,LIB,Tom Oxford,29
8,REP,Brett Busby,1327
9,DEM,Gisela D. Triana,142
9,LIB,Tom Oxford,35
9,REP,Brett Busby,1565
