precinct,party,candidate,votes
1,DEM,Elizabeth Davis Frizell,58
1,REP,Bert Richardson,431
10,DEM,Elizabeth Davis Frizell,427
10,REP,Bert Richardson,1554
11,DEM,Elizabeth Davis Frizell,213
11,REP,Bert Richardson,307
12,DEM,Elizabeth Davis Frizell,239
12,REP,Bert Richardson,658
13,DEM,Elizabeth Davis Frizell,30
13,REP,Bert Richardson,363
14,DEM,Elizabeth Davis Frizell,60
14,REP,Bert Richardson,275
15,DEM,Elizabeth Davis Frizell,68
15,REP,Bert Richardson,227
16,DEM,Elizabeth Davis Frizell,32
16,REP,Bert Richardson,260
17,DEM,Elizabeth Davis Frizell,28
17,REP,Bert Richardson,361
18,DEM,Elizabeth Davis Frizell,490
18,REP,Bert Richardson,247
19,DEM,Elizabeth Davis Frizell,295
19,REP,Bert Richardson,779
2,DEM,Elizabeth Davis Frizell,80
2,REP,Bert Richardson,731
20,DEM,Elizabeth Davis Frizell,363
20,REP,Bert Richardson,46
21,DEM,Elizabeth Davis Frizell,295
21,REP,Bert Richardson,2096
22,DEM,Elizabeth Davis Frizell,579
22,REP,Bert Richardson,1739
23,DEM,Elizabeth Davis Frizell,465
23,REP,Bert Richardson,974
24,DEM,Elizabeth Davis Frizell,63
24,REP,Bert Richardson,479
25,DEM,Elizabeth Davis Frizell,63
25,REP,Bert Richardson,590
26,DEM,Elizabeth Davis Frizell,272
26,REP,Bert Richardson,1224
27,DEM,Elizabeth Davis Frizell,35
27,REP,Bert Richardson,192
28,DEM,Elizabeth Davis Frizell,28
28,REP,Bert Richardson,490
29,DEM,Elizabeth Davis Frizell,89
29,REP,Bert Richardson,791
3,DEM,Elizabeth Davis Frizell,135
3,REP,Bert Richardson,1394
30,DEM,Elizabeth Davis Frizell,308
30,REP,Bert Richardson,867
4,DEM,Elizabeth Davis Frizell,66
4,REP,Bert Richardson,319
5,DEM,Elizabeth Davis Frizell,274
5,REP,Bert Richardson,1176
6,DEM,Elizabeth Davis Frizell,53
6,REP,Bert Richardson,573
7,DEM,Elizabeth Davis Frizell,333
7,REP,Bert Richardson,760
8,DEM,Elizabeth Davis Frizell,138
8,REP,Bert Richardson,1335
9,DEM,Elizabeth Davis Frizell,164
9,REP,Bert Richardson,1574
