precinct,party,candidate,votes
brooks:1,,Alfred Molison Jr.,16
brooks:1,DEM,Jay Kleberg,314
brooks:1,REP,Dawn Buckingham,89
brooks:2,,Alfred Molison Jr.,23
brooks:2,DEM,Jay Kleberg,312
brooks:2,REP,Dawn Buckingham,175
brooks:3,,Alfred Molison Jr.,7
brooks:3,DEM,Jay Kleberg,226
brooks:3,REP,Dawn Buckingham,85
brooks:3S,,Alfred Molison Jr.,4
brooks:3S,DEM,Jay Kleberg,56
brooks:3S,REP,Dawn Buckingham,51
brooks:4,,Alfred Molison Jr.,13
brooks:4,DEM,Jay Kleberg,327
brooks:4,REP,Dawn Buckingham,143
kenedy:1,DEM,Jay Kleberg,30
kenedy:1,GRN,"Alfred Molison, Jr",0
kenedy:1,REP,Dawn Buckingham,20
kenedy:2,DEM,Jay Kleberg,18
kenedy:2,GRN,"Alfred Molison, Jr",1
kenedy:2,REP,Dawn Buckingham,6
kenedy:3,DEM,Jay Kleberg,6
kenedy:3,GRN,"Alfred Molison, Jr",0
kenedy:3,REP,Dawn Buckingham,4
kenedy:4,DEM,Jay Kleberg,6
kenedy:4,GRN,"Alfred Molison, Jr",0
kenedy:4,REP,Dawn Buckingham,28
kenedy:5,DEM,Jay Kleberg,6
kenedy:5,GRN,"Alfred Molison, Jr",1
kenedy:5,REP,Dawn Buckingham,3
kenedy:6,DEM,Jay Kleberg,9
kenedy:6,GRN,"Alfred Molison, Jr",0
kenedy:6,REP,Dawn Buckingham,2
wilson:101,,Over Votes,2
wilson:101,,Under Votes,26
wilson:101,,Write-in,0
wilson:101,DEM,Jay Kleberg,636
wilson:101,GRN,"Alfred Molison, Jr.",21
wilson:101,REP,Dawn Buckingham,1362
wilson:102,,Over Votes,1
wilson:102,,Under Votes,41
wilson:102,,Write-in,0
wilson:102,DEM,Jay Kleberg,456
wilson:102,GRN,"Alfred Molison, Jr.",6
wilson:102,REP,Dawn Buckingham,424
wilson:103,,Over Votes,3
wilson:103,,Under Votes,29
wilson:103,,Write-in,5
wilson:103,DEM,Jay Kleberg,282
wilson:103,GRN,"Alfred Molison, Jr.",19
wilson:103,REP,Dawn Buckingham,611
wilson:104,,Over Votes,2
wilson:104,,Under Votes,19
wilson:104,,Write-in,0
wilson:104,DEM,Jay Kleberg,157
wilson:104,GRN,"Alfred Molison, Jr.",5
wilson:104,REP,Dawn Buckingham,530
wilson:205,,Over Votes,0
wilson:205,,Under Votes,38
wilson:205,,Write-in,0
wilson:205,DEM,Jay Kleberg,254
wilson:205,GRN,"Alfred Molison, Jr.",7
wilson:205,REP,Dawn Buckingham,1427
wilson:206,,Over Votes,1
wilson:206,,Under Votes,23
wilson:206,,Write-in,1
wilson:206,DEM,Jay Kleberg,391
wilson:206,GRN,"Alfred Molison, Jr.",18
wilson:206,REP,Dawn Buckingham,775
wilson:207,,Over Votes,3
wilson:207,,Under Votes,39
wilson:207,,Write-in,3
wilson:207,DEM,Jay Kleberg,435
wilson:207,GRN,"Alfred Molison, Jr.",19
wilson:207,REP,Dawn Buckingham,1357
wilson:311,,Over Votes,0
wilson:311,,Under Votes,29
wilson:311,,Write-in,0
wilson:311,DEM,Jay Kleberg,194
wilson:311,GRN,"Alfred Molison, Jr.",11
wilson:311,REP,Dawn Buckingham,1328
wilson:312,,Over Votes,2
wilson:312,,Under Votes,29
wilson:312,,Write-in,2
wilson:312,DEM,Jay Kleberg,196
wilson:312,GRN,"Alfred Molison, Jr.",13
wilson:312,REP,Dawn Buckingham,1395
wilson:313,,Over Votes,2
wilson:313,,Under Votes,27
wilson:313,,Write-in,0
wilson:313,DEM,Jay Kleberg,285
wilson:313,GRN,"Alfred Molison, Jr.",18
wilson:313,REP,Dawn Buckingham,1709
wilson:414,,Over Votes,3
wilson:414,,Under Votes,24
wilson:414,,Write-in,0
wilson:414,DEM,Jay Kleberg,225
wilson:414,GRN,"Alfred Molison, Jr.",12
wilson:414,REP,Dawn Buckingham,1298
wilson:415,,Over Votes,5
wilson:415,,Under Votes,25
wilson:415,,Write-in,1
wilson:415,DEM,Jay Kleberg,408
wilson:415,GRN,"Alfred Molison, Jr.",15
wilson:415,REP,Dawn Buckingham,1684
wilson:416,,Over Votes,0
wilson:416,,Under Votes,12
wilson:416,,Write-in,2
wilson:416,DEM,Jay Kleberg,225
wilson:416,GRN,"Alfred Molison, Jr.",10
wilson:416,REP,Dawn Buckingham,1004
