precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
collin:12,74,88,176,0,1869,2207,3.35%,3.99%,7.97%,0.00%,84.69%
collin:13,224,136,237,8,2695,3300,6.79%,4.12%,7.18%,0.24%,81.67%
collin:17,184,262,812,3,4723,5984,3.07%,4.38%,13.57%,0.05%,78.93%
collin:20,149,65,230,0,1896,2340,6.37%,2.78%,9.83%,0.00%,81.03%
collin:43,152,208,562,11,2607,3540,4.29%,5.88%,15.88%,0.31%,73.64%
collin:57,220,227,748,1,4106,5302,4.15%,4.28%,14.11%,0.02%,77.44%
collin:87,1803,28,69,2,1583,3485,51.74%,0.80%,1.98%,0.06%,45.42%
collin:97,38,29,52,0,1230,1349,2.82%,2.15%,3.85%,0.00%,91.18%
collin:99,44,14,45,1,319,423,10.40%,3.31%,10.64%,0.24%,75.41%
collin:102,84,58,132,2,2268,2544,3.30%,2.28%,5.19%,0.08%,89.15%
collin:122,212,139,292,3,4315,4961,4.27%,2.80%,5.89%,0.06%,86.98%
collin:126,402,208,500,4,3850,4964,8.10%,4.19%,10.07%,0.08%,77.56%
collin:131,150,106,224,0,2646,3126,4.80%,3.39%,7.17%,0.00%,84.64%
collin:134,647,160,417,3,2945,4172,15.51%,3.84%,10.00%,0.07%,70.59%
collin:140,179,133,317,4,4182,4815,3.72%,2.76%,6.58%,0.08%,86.85%
collin:149,405,125,413,0,3667,4610,8.79%,2.71%,8.96%,0.00%,79.54%
collin:150,239,203,467,1,4256,5166,4.63%,3.93%,9.04%,0.02%,82.38%
collin:155,285,124,248,0,2338,2995,9.52%,4.14%,8.28%,0.00%,78.06%
collin:156,189,155,442,5,3000,3791,4.99%,4.09%,11.66%,0.13%,79.13%
collin:160,3,15,29,0,490,537,0.56%,2.79%,5.40%,0.00%,91.25%
collin:161,6,6,20,0,263,295,2.03%,2.03%,6.78%,0.00%,89.15%
collin:162,50,34,62,0,611,757,6.61%,4.49%,8.19%,0.00%,80.71%
collin:163,302,73,228,2,1580,2185,13.82%,3.34%,10.43%,0.09%,72.31%
collin:169,519,116,347,6,2541,3529,14.71%,3.29%,9.83%,0.17%,72.00%
collin:173,19,11,27,0,584,641,2.96%,1.72%,4.21%,0.00%,91.11%
collin:180,535,157,421,0,2421,3534,15.14%,4.44%,11.91%,0.00%,68.51%
collin:203,97,69,235,6,2770,3177,3.05%,2.17%,7.40%,0.19%,87.19%
collin:204,15,7,25,0,310,357,4.20%,1.96%,7.00%,0.00%,86.83%
collin:205,3,1,3,0,28,35,8.57%,2.86%,8.57%,0.00%,80.00%
collin:206,173,54,159,2,1607,1995,8.67%,2.71%,7.97%,0.10%,80.55%
collin:209,176,51,140,1,824,1192,14.77%,4.28%,11.74%,0.08%,69.13%
collin:211,269,103,281,1,2785,3439,7.82%,3.00%,8.17%,0.03%,80.98%
collin:212,693,81,127,0,1703,2604,26.61%,3.11%,4.88%,0.00%,65.40%
collin:213,515,147,415,1,2619,3697,13.93%,3.98%,11.23%,0.03%,70.84%
collin:220,1667,196,483,0,3284,5630,29.61%,3.48%,8.58%,0.00%,58.33%
collin:221,195,161,421,6,4501,5284,3.69%,3.05%,7.97%,0.11%,85.18%
collin:225,955,163,269,15,2542,3944,24.21%,4.13%,6.82%,0.38%,64.45%
collin:226,289,180,459,1,3466,4395,6.58%,4.10%,10.44%,0.02%,78.86%
collin:231,439,178,436,5,2969,4027,10.90%,4.42%,10.83%,0.12%,73.73%
collin:234,1115,74,140,0,2047,3376,33.03%,2.19%,4.15%,0.00%,60.63%
collin:236,184,102,186,4,2532,3008,6.12%,3.39%,6.18%,0.13%,84.18%
collin:238,476,211,402,3,2951,4043,11.77%,5.22%,9.94%,0.07%,72.99%
collin:240,296,145,515,5,3464,4425,6.69%,3.28%,11.64%,0.11%,78.28%
collin:244,693,81,147,2,2273,3196,21.68%,2.53%,4.60%,0.06%,71.12%
collin:248,436,71,200,0,1621,2328,18.73%,3.05%,8.59%,0.00%,69.63%
collin:250,1732,68,104,0,2036,3940,43.96%,1.73%,2.64%,0.00%,51.68%
collin:252,155,81,281,0,2674,3191,4.86%,2.54%,8.81%,0.00%,83.80%
