precinct,party,candidate,votes
1,DEM,Gisela D. Triana,99
1,LIB,Tom Oxford,8
1,REP,Brett Busby,317
2,DEM,Gisela D. Triana,104
2,LIB,Tom Oxford,10
2,REP,Brett Busby,189
3,DEM,Gisela D. Triana,128
3,LIB,Tom Oxford,9
3,REP,Brett Busby,136
4,DEM,Gisela D. Triana,83
4,LIB,Tom Oxford,6
4,REP,Brett Busby,367
