precinct,registered,ballots_cast,blank
travis:232,8110,6483,
travis:234,2637,2163,
travis:244,5054,3683,
travis:245,1540,1056,
travis:306,3930,3178,
travis:308,8496,6787,
travis:312,2555,1877,
travis:316,6106,5020,
travis:319,2814,2200,
travis:320,2328,1864,
travis:324,8027,6074,
travis:346,6374,5221,
travis:359,6712,5078,
travis:368,466,362,
travis:369,7044,5871,
travis:370,2024,1361,
travis:371,3823,2960,
travis:372,2462,1717,
travis:373,6944,5475,
travis:374,7320,5714,
travis:375,1133,844,
