precinct,party,candidate,votes
1,DEM,Tina Clinton,39
1,REP,Kevin Patrick Yeary,330
2,DEM,Tina Clinton,47
2,REP,Kevin Patrick Yeary,426
3,DEM,Tina Clinton,54
3,REP,Kevin Patrick Yeary,271
4,DEM,Tina Clinton,51
4,REP,Kevin Patrick Yeary,171
5,DEM,Tina Clinton,15
5,REP,Kevin Patrick Yeary,69
6,DEM,Tina Clinton,17
6,REP,Kevin Patrick Yeary,92
