precinct,registered,ballots_cast,blank
harris:1,3295,2723,
harris:1005,0,0,
harris:153,2090,1047,
harris:154,2445,1339,
harris:166,1437,1095,
harris:167,18,9,
harris:172,695,425,
harris:184,1175,637,
harris:196,398,256,
harris:203,1012,509,
harris:206,3455,2396,
harris:207,1238,891,
harris:211,3304,1865,
harris:218,2761,1857,
harris:226,2705,1386,
harris:23,570,270,
harris:231,2568,1350,
harris:26,2142,1413,
harris:27,3590,2249,
harris:3,1691,1673,
harris:325,2322,1281,
harris:339,2205,1236,
harris:341,1477,774,
harris:343,2366,1326,
harris:369,943,314,
harris:4,1873,1697,
harris:44,2240,1229,
harris:46,2724,1425,
harris:47,1594,818,
harris:5,1562,1277,
harris:501,2404,1919,
harris:526,899,477,
harris:54,1860,1584,
harris:543,1787,988,
harris:57,3558,2878,
harris:58,3876,3163,
harris:59,3121,2508,
harris:637,2831,1826,
harris:66,1222,592,
harris:67,3318,1669,
harris:675,0,0,
harris:72,2195,1377,
harris:736,42,16,
harris:75,2198,1770,
harris:766,475,249,
harris:78,1749,992,
harris:833,24,12,
harris:836,293,187,
harris:844,10,4,
harris:846,253,134,
harris:852,1,0,
harris:856,0,0,
harris:86,4529,3688,
harris:867,0,0,
harris:871,4,5,
harris:890,2251,1387,
harris:892,1445,1029,
harris:9,2447,1564,
harris:900,12,10,
harris:914,138,69,
harris:917,124,30,
harris:918,8,5,
harris:924,0,0,
harris:928,8,6,
harris:929,0,0,
harris:94,622,311,
harris:940,22,13,
harris:945,20,13,
harris:946,19,10,
harris:953,6,5,
harris:978,0,0,
harris:993,0,0,
harris:999,0,0,
