precinct,party,candidate,votes
1,DEM,"Mary ""MJ"" Hegar",282
1,GRN,David B. Collins,2
1,LIB,Kerry Douglas McKennon,29
1,REP,John Cornyn,1312
10,DEM,"Mary ""MJ"" Hegar",975
10,GRN,David B. Collins,17
10,LIB,Kerry Douglas McKennon,82
10,REP,John Cornyn,1855
100,DEM,"Mary ""MJ"" Hegar",0
100,GRN,David B. Collins,0
100,LIB,Kerry Douglas McKennon,0
100,REP,John Cornyn,1
101,DEM,"Mary ""MJ"" Hegar",8
101,GRN,David B. Collins,0
101,LIB,Kerry Douglas McKennon,0
101,REP,John Cornyn,16
102,DEM,"Mary ""MJ"" Hegar",0
102,GRN,David B. Collins,0
102,LIB,Kerry Douglas McKennon,0
102,REP,John Cornyn,0
103,DEM,"Mary ""MJ"" Hegar",0
103,GRN,David B. Collins,0
103,LIB,Kerry Douglas McKennon,0
103,REP,John Cornyn,0
104,DEM,"Mary ""MJ"" Hegar",0
104,GRN,David B. Collins,0
104,LIB,Kerry Douglas McKennon,0
104,REP,John Cornyn,0
11,DEM,"Mary ""MJ"" Hegar",983
11,GRN,David B. Collins,22
11,LIB,Kerry Douglas McKennon,65
11,REP,John Cornyn,854
12,DEM,"Mary ""MJ"" Hegar",1104
12,GRN,David B. Collins,21
12,LIB,Kerry Douglas McKennon,95
12,REP,John Cornyn,1866
13,DEM,"Mary ""MJ"" Hegar",619
13,GRN,David B. Collins,8
13,LIB,Kerry Douglas McKennon,52
13,REP,John Cornyn,987
14,DEM,"Mary ""MJ"" Hegar",956
14,GRN,David B. Collins,11
14,LIB,Kerry Douglas McKennon,45
14,REP,John Cornyn,445
15,DEM,"Mary ""MJ"" Hegar",753
15,GRN,David B. Collins,9
15,LIB,Kerry Douglas McKennon,48
15,REP,John Cornyn,1552
16,DEM,"Mary ""MJ"" Hegar",458
16,GRN,David B. Collins,10
16,LIB,Kerry Douglas McKennon,22
16,REP,John Cornyn,166
17,DEM,"Mary ""MJ"" Hegar",998
17,GRN,David B. Collins,15
17,LIB,Kerry Douglas McKennon,61
17,REP,John Cornyn,906
