precinct,registered,ballots_cast,blank
orange:1,373,137,1
orange:10,867,383,1
orange:11,618,188,1
orange:12,1279,506,3
orange:13,1488,469,2
orange:14,1745,745,0
orange:15,1722,879,0
orange:16,2573,1295,1
orange:17,1928,895,2
orange:18,2082,918,0
orange:19,1771,692,0
orange:2,1250,405,1
orange:20,1589,613,0
orange:21,297,154,32
orange:22,1069,491,0
orange:23,2881,1588,0
orange:24,1625,731,0
orange:25,1827,796,0
orange:26,2318,1077,2
orange:27,2075,1023,2
orange:28,3079,1711,0
orange:29,1165,477,0
orange:3,1337,386,2
orange:30,1093,522,0
orange:31,1925,873,0
orange:32,1979,1049,0
orange:33,1512,690,0
orange:34,1615,747,0
orange:4,431,111,0
orange:5,1499,613,0
orange:6,1617,867,3
orange:7,1675,792,1
orange:8,2506,1293,0
orange:9,2216,1146,0
