precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
brooks:1,13,12,1623,0,118,1764,0.74%,0.68%,92.01%,0.00%,6.69%
brooks:2,6,8,1487,13,369,1883,0.32%,0.42%,78.97%,0.69%,19.60%
brooks:3,15,10,1192,3,79,1299,1.15%,0.77%,91.76%,0.23%,6.08%
brooks:4,10,12,1603,0,129,1751,0.57%,0.69%,91.55%,0.00%,7.37%
brooks:3S,4,5,337,4,29,379,1.06%,1.32%,88.92%,1.06%,7.65%
duval:1,18,20,1995,251,116,2400,0.75%,0.83%,83.12%,10.46%,4.83%
duval:2,10,8,1289,9,50,1366,0.73%,0.59%,94.36%,0.66%,3.66%
duval:3,1,1,426,4,23,455,0.22%,0.22%,93.63%,0.88%,5.05%
duval:4,0,0,125,1,31,157,0.00%,0.00%,79.62%,0.64%,19.75%
duval:5,2,5,453,43,74,577,0.35%,0.87%,78.51%,7.45%,12.82%
duval:6,1,1,174,1,15,192,0.52%,0.52%,90.62%,0.52%,7.81%
duval:7,1,6,174,9,49,239,0.42%,2.51%,72.80%,3.77%,20.50%
duval:8,30,27,2070,71,328,2526,1.19%,1.07%,81.95%,2.81%,12.98%
duval:9,3,140,1256,269,251,1919,0.16%,7.30%,65.45%,14.02%,13.08%
jim-hogg:1,4,5,1079,14,79,1181,0.34%,0.42%,91.36%,1.19%,6.69%
jim-hogg:2,7,1,999,40,124,1171,0.60%,0.09%,85.31%,3.42%,10.59%
jim-hogg:3,2,1,1049,30,111,1193,0.17%,0.08%,87.93%,2.51%,9.30%
jim-hogg:4,23,4,1151,12,100,1290,1.78%,0.31%,89.22%,0.93%,7.75%
jim-hogg:5,0,0,3,0,0,3,0.00%,0.00%,100.00%,0.00%,0.00%
karnes:1,21,98,1531,0,736,2373,0.88%,4.13%,64.52%,0.00%,31.02%
karnes:2,1,3,29,0,159,191,0.52%,1.57%,15.18%,0.00%,83.25%
karnes:3,2,4,29,0,119,154,1.30%,2.60%,18.83%,0.00%,77.27%
karnes:4,51,767,2077,0,1111,4005,1.27%,19.15%,51.86%,0.00%,27.74%
karnes:5,5,21,817,13,380,1236,0.40%,1.70%,66.10%,1.05%,30.74%
karnes:6,0,2,16,4,221,243,0.00%,0.82%,6.58%,1.65%,90.95%
karnes:7,0,8,173,21,585,787,0.00%,1.02%,21.98%,2.67%,74.33%
karnes:8,0,2,69,4,149,224,0.00%,0.89%,30.80%,1.79%,66.52%
karnes:9,5,4,105,1,178,293,1.71%,1.37%,35.84%,0.34%,60.75%
karnes:10,2,5,76,9,320,412,0.49%,1.21%,18.45%,2.18%,77.67%
karnes:11,24,25,446,0,386,878,2.73%,2.85%,50.80%,0.00%,43.96%
karnes:12,61,278,1009,62,633,2043,2.99%,13.61%,49.39%,3.03%,30.98%
karnes:13,3,1,28,5,27,64,4.69%,1.56%,43.75%,7.81%,42.19%
karnes:14,17,42,1171,22,318,1570,1.08%,2.68%,74.59%,1.40%,20.25%
karnes:15,4,5,158,4,66,237,1.69%,2.11%,66.67%,1.69%,27.85%
kenedy:1,2,3,58,2,20,85,2.35%,3.53%,68.24%,2.35%,23.53%
kenedy:2,0,1,57,0,17,74,0.00%,1.35%,77.03%,0.00%,22.97%
kenedy:3,2,3,68,0,8,78,2.56%,3.85%,87.18%,0.00%,10.26%
kenedy:4,2,3,35,0,24,62,3.23%,4.84%,56.45%,0.00%,38.71%
kenedy:5,2,1,22,0,2,25,8.00%,4.00%,88.00%,0.00%,8.00%
kenedy:6,2,1,21,0,2,26,7.69%,3.85%,80.77%,0.00%,7.69%
la-salle:1,12,22,1069,5,305,1413,0.85%,1.56%,75.65%,0.35%,21.59%
