precinct,registered,ballots_cast,blank
harris:110,3520,2576,
harris:114,5312,4219,
harris:246,4741,3482,
harris:263,4354,3381,
harris:399,4056,2203,
harris:41,1687,1157,
harris:452,5338,3733,
harris:477,4696,3390,
harris:482,4981,3546,
harris:500,4131,2889,
harris:503,2773,2187,
harris:539,1816,1306,
harris:552,4186,3334,
harris:575,4557,3221,
harris:588,4215,3066,
harris:596,3863,2336,
harris:6,4743,3038,
harris:634,3529,2293,
harris:672,3997,2805,
harris:690,4153,3270,
harris:735,747,571,
harris:753,537,379,
harris:851,4388,3140,
harris:853,3148,2416,
harris:876,5084,4171,
harris:878,1516,1284,
harris:897,2156,1577,
harris:912,1586,1101,
harris:915,0,0,
harris:916,3664,3072,
harris:955,7800,6615,
