precinct,party,candidate,votes
1,DEM,Staci Williams,356
1,REP,Jeff Boyd,366
10,DEM,Staci Williams,186
10,REP,Jeff Boyd,616
100,DEM,Staci Williams,309
100,REP,Jeff Boyd,324
101,DEM,Staci Williams,764
101,REP,Jeff Boyd,1101
102,DEM,Staci Williams,370
102,REP,Jeff Boyd,525
103,DEM,Staci Williams,603
103,REP,Jeff Boyd,1012
104,DEM,Staci Williams,248
104,REP,Jeff Boyd,88
105,DEM,Staci Williams,363
105,REP,Jeff Boyd,110
106,DEM,Staci Williams,700
106,REP,Jeff Boyd,630
107,DEM,Staci Williams,803
107,REP,Jeff Boyd,2249
108,DEM,Staci Williams,194
108,REP,Jeff Boyd,129
109,DEM,Staci Williams,154
109,REP,Jeff Boyd,150
11,DEM,Staci Williams,162
11,REP,Jeff Boyd,203
110,DEM,Staci Williams,316
110,REP,Jeff Boyd,484
111,DEM,Staci Williams,233
111,REP,Jeff Boyd,372
112,DEM,Staci Williams,688
112,REP,Jeff Boyd,671
113,DEM,Staci Williams,161
113,REP,Jeff Boyd,40
114,DEM,Staci Williams,172
114,REP,Jeff Boyd,96
115,DEM,Staci Williams,543
115,REP,Jeff Boyd,604
116,DEM,Staci Williams,1320
116,REP,Jeff Boyd,1237
117,DEM,Staci Williams,530
117,REP,Jeff Boyd,1427
118,DEM,Staci Williams,857
118,REP,Jeff Boyd,571
119,DEM,Staci Williams,786
119,REP,Jeff Boyd,1102
12,DEM,Staci Williams,377
12,REP,Jeff Boyd,299
120,DEM,Staci Williams,588
120,REP,Jeff Boyd,613
121,DEM,Staci Williams,481
121,REP,Jeff Boyd,382
122,DEM,Staci Williams,678
122,REP,Jeff Boyd,1590
123,DEM,Staci Williams,455
123,REP,Jeff Boyd,844
124,DEM,Staci Williams,882
124,REP,Jeff Boyd,1067
125,DEM,Staci Williams,1647
125,REP,Jeff Boyd,2051
126,DEM,Staci Williams,937
126,REP,Jeff Boyd,1567
127,DEM,Staci Williams,330
127,REP,Jeff Boyd,888
13,DEM,Staci Williams,343
13,REP,Jeff Boyd,108
14,DEM,Staci Williams,61
14,REP,Jeff Boyd,165
15,DEM,Staci Williams,207
15,REP,Jeff Boyd,264
16,DEM,Staci Williams,184
16,REP,Jeff Boyd,367
17,DEM,Staci Williams,959
17,REP,Jeff Boyd,757
18,DEM,Staci Williams,592
18,REP,Jeff Boyd,993
19,DEM,Staci Williams,644
19,REP,Jeff Boyd,1596
2,DEM,Staci Williams,745
2,REP,Jeff Boyd,729
20,DEM,Staci Williams,1134
20,REP,Jeff Boyd,616
21,DEM,Staci Williams,78
21,REP,Jeff Boyd,162
22,DEM,Staci Williams,114
22,REP,Jeff Boyd,126
23,DEM,Staci Williams,319
23,REP,Jeff Boyd,1194
24,DEM,Staci Williams,253
24,REP,Jeff Boyd,79
25,DEM,Staci Williams,82
25,REP,Jeff Boyd,207
26,DEM,Staci Williams,1159
26,REP,Jeff Boyd,1976
