precinct,party,candidate,votes
1,DEM,Brandon Birmingham,358
1,REP,David Newell,373
10,DEM,Brandon Birmingham,177
10,REP,David Newell,621
100,DEM,Brandon Birmingham,321
100,REP,David Newell,328
101,DEM,Brandon Birmingham,763
101,REP,David Newell,1115
102,DEM,Brandon Birmingham,379
102,REP,David Newell,529
103,DEM,Brandon Birmingham,593
103,REP,David Newell,1053
104,DEM,Brandon Birmingham,246
104,REP,David Newell,98
105,DEM,Brandon Birmingham,360
105,REP,David Newell,115
106,DEM,Brandon Birmingham,698
106,REP,David Newell,632
107,DEM,Brandon Birmingham,797
107,REP,David Newell,2283
108,DEM,Brandon Birmingham,195
108,REP,David Newell,132
109,DEM,Brandon Birmingham,156
109,REP,David Newell,150
11,DEM,Brandon Birmingham,171
11,REP,David Newell,204
110,DEM,Brandon Birmingham,312
110,REP,David Newell,503
111,DEM,Brandon Birmingham,229
111,REP,David Newell,378
112,DEM,Brandon Birmingham,676
112,REP,David Newell,698
113,DEM,Brandon Birmingham,161
113,REP,David Newell,39
114,DEM,Brandon Birmingham,168
114,REP,David Newell,105
115,DEM,Brandon Birmingham,530
115,REP,David Newell,628
116,DEM,Brandon Birmingham,1315
116,REP,David Newell,1279
117,DEM,Brandon Birmingham,539
117,REP,David Newell,1478
118,DEM,Brandon Birmingham,862
118,REP,David Newell,589
119,DEM,Brandon Birmingham,798
119,REP,David Newell,1128
12,DEM,Brandon Birmingham,373
12,REP,David Newell,310
120,DEM,Brandon Birmingham,593
120,REP,David Newell,635
121,DEM,Brandon Birmingham,483
121,REP,David Newell,389
122,DEM,Brandon Birmingham,686
122,REP,David Newell,1620
123,DEM,Brandon Birmingham,454
123,REP,David Newell,858
124,DEM,Brandon Birmingham,878
124,REP,David Newell,1108
125,DEM,Brandon Birmingham,1615
125,REP,David Newell,2130
126,DEM,Brandon Birmingham,933
126,REP,David Newell,1613
127,DEM,Brandon Birmingham,334
127,REP,David Newell,903
13,DEM,Brandon Birmingham,350
13,REP,David Newell,111
14,DEM,Brandon Birmingham,59
14,REP,David Newell,172
15,DEM,Brandon Birmingham,215
15,REP,David Newell,265
16,DEM,Brandon Birmingham,178
16,REP,David Newell,373
17,DEM,Brandon Birmingham,957
17,REP,David Newell,790
18,DEM,Brandon Birmingham,601
18,REP,David Newell,1039
19,DEM,Brandon Birmingham,630
19,REP,David Newell,1647
2,DEM,Brandon Birmingham,737
2,REP,David Newell,747
20,DEM,Brandon Birmingham,1146
20,REP,David Newell,627
21,DEM,Brandon Birmingham,80
21,REP,David Newell,164
22,DEM,Brandon Birmingham,112
22,REP,David Newell,129
