precinct,party,candidate,votes
101,DEM,Chrysta Castaneda,107
101,GRN,"Katija ""Kat"" Gruene",2
101,LIB,Matt Sterett,5
101,REP,"James ""Jim""Wright",211
201,DEM,Chrysta Castaneda,49
201,GRN,"Katija ""Kat"" Gruene",2
201,LIB,Matt Sterett,2
201,REP,"James ""Jim""Wright",347
301,DEM,Chrysta Castaneda,91
301,GRN,"Katija ""Kat"" Gruene",1
301,LIB,Matt Sterett,4
301,REP,"James ""Jim""Wright",422
401,DEM,Chrysta Castaneda,76
401,GRN,"Katija ""Kat"" Gruene",3
401,LIB,Matt Sterett,2
401,REP,"James ""Jim""Wright",202
