precinct,party,candidate,votes
101,,Write-in,0
101,DEM,"Mary ""MJ"" Hegar",97
101,GRN,David B. Collins,3
101,LIB,Kerry Douglas McKennon,3
101,REP,John Cornyn,219
201,,Write-in,0
201,DEM,"Mary ""MJ"" Hegar",51
201,GRN,David B. Collins,1
201,LIB,Kerry Douglas McKennon,4
201,REP,John Cornyn,344
301,,Write-in,2
301,DEM,"Mary ""MJ"" Hegar",89
301,GRN,David B. Collins,2
301,LIB,Kerry Douglas McKennon,3
301,REP,John Cornyn,428
401,,Write-in,0
401,DEM,"Mary ""MJ"" Hegar",68
401,GRN,David B. Collins,4
401,LIB,Kerry Douglas McKennon,0
401,REP,John Cornyn,213
