precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,20
101,DEM,Susan Hays,188
101,REP,Sid Miller,708
102,,Over Votes,0
102,,Under Votes,5
102,DEM,Susan Hays,22
102,REP,Sid Miller,344
103,,Over Votes,0
103,,Under Votes,5
103,DEM,Susan Hays,50
103,REP,Sid Miller,355
104,,Over Votes,0
104,,Under Votes,3
104,DEM,Susan Hays,53
104,REP,Sid Miller,444
201,,Over Votes,0
201,,Under Votes,6
201,DEM,Susan Hays,70
201,REP,Sid Miller,166
202,,Over Votes,0
202,,Under Votes,4
202,DEM,Susan Hays,178
202,REP,Sid Miller,98
203,,Over Votes,0
203,,Under Votes,1
203,DEM,Susan Hays,30
203,REP,Sid Miller,32
204,,Over Votes,0
204,,Under Votes,4
204,DEM,Susan Hays,50
204,REP,Sid Miller,247
205,,Over Votes,0
205,,Under Votes,11
205,DEM,Susan Hays,73
205,REP,Sid Miller,174
206,,Over Votes,0
206,,Under Votes,5
206,DEM,Susan Hays,28
206,REP,Sid Miller,212
301,,Over Votes,0
301,,Under Votes,11
301,DEM,Susan Hays,130
301,REP,Sid Miller,523
302,,Over Votes,0
302,,Under Votes,7
302,DEM,Susan Hays,68
302,REP,Sid Miller,210
303,,Over Votes,0
303,,Under Votes,0
303,DEM,Susan Hays,14
303,REP,Sid Miller,104
304,,Over Votes,0
304,,Under Votes,5
304,DEM,Susan Hays,50
304,REP,Sid Miller,334
305,,Over Votes,0
305,,Under Votes,0
305,DEM,Susan Hays,52
305,REP,Sid Miller,171
401,,Over Votes,0
401,,Under Votes,10
401,DEM,Susan Hays,213
401,REP,Sid Miller,324
402,,Over Votes,0
402,,Under Votes,1
402,DEM,Susan Hays,27
402,REP,Sid Miller,253
403,,Over Votes,0
403,,Under Votes,4
403,DEM,Susan Hays,23
403,REP,Sid Miller,163
404,,Over Votes,0
404,,Under Votes,1
404,DEM,Susan Hays,31
404,REP,Sid Miller,228
405,,Over Votes,0
405,,Under Votes,1
405,DEM,Susan Hays,22
405,REP,Sid Miller,182
406,,Over Votes,0
406,,Under Votes,4
406,DEM,Susan Hays,14
406,REP,Sid Miller,103
