precinct,party,candidate,votes
103,,Carrie Evelyn Menger,0
103,,Rejected write-ins,0
103,,Unassigned write-ins,0
103,DEM,Jay Kleberg,111
103,GRN,"Alfred Molison, Jr.",11
103,REP,Dawn Buckingham,203
110,,Carrie Evelyn Menger,0
110,,Rejected write-ins,1
110,,Unassigned write-ins,0
110,DEM,Jay Kleberg,173
110,GRN,"Alfred Molison, Jr.",19
110,REP,Dawn Buckingham,1716
111,,Carrie Evelyn Menger,0
111,,Rejected write-ins,3
111,,Unassigned write-ins,0
111,DEM,Jay Kleberg,394
111,GRN,"Alfred Molison, Jr.",24
111,REP,Dawn Buckingham,1230
112,,Carrie Evelyn Menger,0
112,,Rejected write-ins,0
112,,Unassigned write-ins,0
112,DEM,Jay Kleberg,312
112,GRN,"Alfred Molison, Jr.",28
112,REP,Dawn Buckingham,930
114,,Carrie Evelyn Menger,0
114,,Rejected write-ins,0
114,,Unassigned write-ins,0
114,DEM,Jay Kleberg,358
114,GRN,"Alfred Molison, Jr.",35
114,REP,Dawn Buckingham,1091
123,,Carrie Evelyn Menger,0
123,,Rejected write-ins,0
123,,Unassigned write-ins,0
123,DEM,Jay Kleberg,46
123,GRN,"Alfred Molison, Jr.",1
123,REP,Dawn Buckingham,584
131,,Carrie Evelyn Menger,0
131,,Rejected write-ins,2
131,,Unassigned write-ins,0
131,DEM,Jay Kleberg,117
131,GRN,"Alfred Molison, Jr.",5
131,REP,Dawn Buckingham,949
204,,Carrie Evelyn Menger,0
204,,Rejected write-ins,0
204,,Unassigned write-ins,0
204,DEM,Jay Kleberg,356
204,GRN,"Alfred Molison, Jr.",17
204,REP,Dawn Buckingham,2075
208,,Carrie Evelyn Menger,0
208,,Rejected write-ins,0
208,,Unassigned write-ins,0
208,DEM,Jay Kleberg,70
208,GRN,"Alfred Molison, Jr.",1
208,REP,Dawn Buckingham,826
216,,Carrie Evelyn Menger,0
216,,Rejected write-ins,0
216,,Unassigned write-ins,0
216,DEM,Jay Kleberg,214
216,GRN,"Alfred Molison, Jr.",6
216,REP,Dawn Buckingham,670
222,,Carrie Evelyn Menger,1
222,,Rejected write-ins,2
222,,Unassigned write-ins,0
222,DEM,Jay Kleberg,392
222,GRN,"Alfred Molison, Jr.",24
222,REP,Dawn Buckingham,2039
227,,Carrie Evelyn Menger,0
227,,Rejected write-ins,0
227,,Unassigned write-ins,0
227,DEM,Jay Kleberg,295
227,GRN,"Alfred Molison, Jr.",14
227,REP,Dawn Buckingham,1784
228,,Carrie Evelyn Menger,0
228,,Rejected write-ins,0
228,,Unassigned write-ins,0
228,DEM,Jay Kleberg,498
228,GRN,"Alfred Molison, Jr.",26
228,REP,Dawn Buckingham,2332
230,,Carrie Evelyn Menger,0
230,,Rejected write-ins,1
230,,Unassigned write-ins,0
230,DEM,Jay Kleberg,431
230,GRN,"Alfred Molison, Jr.",31
230,REP,Dawn Buckingham,2266
301,,Carrie Evelyn Menger,0
301,,Rejected write-ins,0
301,,Unassigned write-ins,0
301,DEM,Jay Kleberg,77
301,GRN,"Alfred Molison, Jr.",10
301,REP,Dawn Buckingham,969
302,,Carrie Evelyn Menger,0
302,,Rejected write-ins,0
302,,Unassigned write-ins,0
302,DEM,Jay Kleberg,246
302,GRN,"Alfred Molison, Jr.",17
302,REP,Dawn Buckingham,1118
305,,Carrie Evelyn Menger,0
305,,Rejected write-ins,0
305,,Unassigned write-ins,0
305,DEM,Jay Kleberg,272
305,GRN,"Alfred Molison, Jr.",23
305,REP,Dawn Buckingham,1044
306,,Carrie Evelyn Menger,0
306,,Rejected write-ins,0
306,,Unassigned write-ins,0
306,DEM,Jay Kleberg,222
306,GRN,"Alfred Molison, Jr.",13
306,REP,Dawn Buckingham,1317
307,,Carrie Evelyn Menger,0
307,,Rejected write-ins,0
307,,Unassigned write-ins,0
307,DEM,Jay Kleberg,58
307,GRN,"Alfred Molison, Jr.",3
307,REP,Dawn Buckingham,615
309,,Carrie Evelyn Menger,0
309,,Rejected write-ins,0
309,,Unassigned write-ins,0
309,DEM,Jay Kleberg,167
309,GRN,"Alfred Molison, Jr.",18
309,REP,Dawn Buckingham,1621
315,,Carrie Evelyn Menger,0
315,,Rejected write-ins,0
315,,Unassigned write-ins,0
315,DEM,Jay Kleberg,18
315,GRN,"Alfred Molison, Jr.",1
315,REP,Dawn Buckingham,168
317,,Carrie Evelyn Menger,0
317,,Rejected write-ins,0
317,,Unassigned write-ins,0
317,DEM,Jay Kleberg,7
317,GRN,"Alfred Molison, Jr.",1
317,REP,Dawn Buckingham,27
324,,Carrie Evelyn Menger,0
324,,Rejected write-ins,0
324,,Unassigned write-ins,0
324,DEM,Jay Kleberg,429
324,GRN,"Alfred Molison, Jr.",31
324,REP,Dawn Buckingham,2346
325,,Carrie Evelyn Menger,0
325,,Rejected write-ins,0
325,,Unassigned write-ins,0
325,DEM,Jay Kleberg,139
325,GRN,"Alfred Molison, Jr.",8
325,REP,Dawn Buckingham,1247
332,,Carrie Evelyn Menger,0
332,,Rejected write-ins,0
332,,Unassigned write-ins,0
332,DEM,Jay Kleberg,115
332,GRN,"Alfred Molison, Jr.",8
332,REP,Dawn Buckingham,1316
415,,Carrie Evelyn Menger,0
415,,Rejected write-ins,0
415,,Unassigned write-ins,0
415,DEM,Jay Kleberg,331
415,GRN,"Alfred Molison, Jr.",22
415,REP,Dawn Buckingham,1308
418,,Carrie Evelyn Menger,0
418,,Rejected write-ins,1
418,,Unassigned write-ins,0
