precinct,party,candidate,votes
collin:102,Dem,Holly Taylor,597
collin:102,Rep,David J. Schenck,1279
collin:102,,Over Votes,0
collin:102,,Under Votes,81
collin:12,Dem,Holly Taylor,533
collin:12,Rep,David J. Schenck,1005
collin:12,,Over Votes,0
collin:12,,Under Votes,80
collin:122,Dem,Holly Taylor,1101
collin:122,Rep,David J. Schenck,2403
collin:122,,Over Votes,0
collin:122,,Under Votes,204
collin:126,Dem,Holly Taylor,1489
collin:126,Rep,David J. Schenck,1760
collin:126,,Over Votes,0
collin:126,,Under Votes,194
collin:13,Dem,Holly Taylor,680
collin:13,Rep,David J. Schenck,1762
collin:13,,Over Votes,0
collin:13,,Under Votes,79
collin:131,Dem,Holly Taylor,727
collin:131,Rep,David J. Schenck,1271
collin:131,,Over Votes,0
collin:131,,Under Votes,138
collin:134,Dem,Holly Taylor,1303
collin:134,Rep,David J. Schenck,1292
collin:134,,Over Votes,0
collin:134,,Under Votes,176
collin:140,Dem,Holly Taylor,1143
collin:140,Rep,David J. Schenck,2285
collin:140,,Over Votes,0
collin:140,,Under Votes,163
collin:149,Dem,Holly Taylor,1220
collin:149,Rep,David J. Schenck,1919
collin:149,,Over Votes,0
collin:149,,Under Votes,171
collin:150,Dem,Holly Taylor,1396
collin:150,Rep,David J. Schenck,2381
collin:150,,Over Votes,0
collin:150,,Under Votes,171
collin:155,Dem,Holly Taylor,788
collin:155,Rep,David J. Schenck,1236
collin:155,,Over Votes,0
collin:155,,Under Votes,105
collin:156,Dem,Holly Taylor,1060
collin:156,Rep,David J. Schenck,1346
collin:156,,Over Votes,0
collin:156,,Under Votes,163
collin:160,Dem,Holly Taylor,64
collin:160,Rep,David J. Schenck,357
collin:160,,Over Votes,0
collin:160,,Under Votes,9
collin:161,Dem,Holly Taylor,54
collin:161,Rep,David J. Schenck,126
collin:161,,Over Votes,0
collin:161,,Under Votes,12
collin:162,Dem,Holly Taylor,154
collin:162,Rep,David J. Schenck,379
collin:162,,Over Votes,0
collin:162,,Under Votes,25
collin:163,Dem,Holly Taylor,583
collin:163,Rep,David J. Schenck,795
collin:163,,Over Votes,0
collin:163,,Under Votes,96
collin:169,Dem,Holly Taylor,1120
collin:169,Rep,David J. Schenck,1213
collin:169,,Over Votes,0
collin:169,,Under Votes,152
collin:17,Dem,Holly Taylor,1371
collin:17,Rep,David J. Schenck,2346
collin:17,,Over Votes,0
collin:17,,Under Votes,185
collin:173,Dem,Holly Taylor,140
collin:173,Rep,David J. Schenck,325
collin:173,,Over Votes,0
collin:173,,Under Votes,27
collin:180,Dem,Holly Taylor,992
collin:180,Rep,David J. Schenck,1227
collin:180,,Over Votes,0
collin:180,,Under Votes,140
collin:20,Dem,Holly Taylor,497
collin:20,Rep,David J. Schenck,1101
collin:20,,Over Votes,0
collin:20,,Under Votes,86
collin:203,Dem,Holly Taylor,749
collin:203,Rep,David J. Schenck,1479
collin:203,,Over Votes,0
collin:203,,Under Votes,116
collin:204,Dem,Holly Taylor,99
collin:204,Rep,David J. Schenck,170
collin:204,,Over Votes,0
collin:204,,Under Votes,13
collin:205,Dem,Holly Taylor,11
collin:205,Rep,David J. Schenck,15
collin:205,,Over Votes,0
collin:205,,Under Votes,1
collin:206,Dem,Holly Taylor,487
collin:206,Rep,David J. Schenck,876
collin:206,,Over Votes,0
collin:206,,Under Votes,68
collin:209,Dem,Holly Taylor,329
collin:209,Rep,David J. Schenck,502
collin:209,,Over Votes,0
collin:209,,Under Votes,45
collin:211,Dem,Holly Taylor,926
collin:211,Rep,David J. Schenck,1368
collin:211,,Over Votes,0
collin:211,,Under Votes,161
collin:212,Dem,Holly Taylor,843
collin:212,Rep,David J. Schenck,975
collin:212,,Over Votes,0
collin:212,,Under Votes,127
collin:213,Dem,Holly Taylor,1144
collin:213,Rep,David J. Schenck,1307
collin:213,,Over Votes,0
collin:213,,Under Votes,160
collin:220,Dem,Holly Taylor,1851
collin:220,Rep,David J. Schenck,1849
collin:220,,Over Votes,0
collin:220,,Under Votes,248
collin:221,Dem,Holly Taylor,1220
collin:221,Rep,David J. Schenck,2343
collin:221,,Over Votes,0
collin:221,,Under Votes,213
collin:225,Dem,Holly Taylor,1310
collin:225,Rep,David J. Schenck,1305
collin:225,,Over Votes,0
collin:225,,Under Votes,192
collin:226,Dem,Holly Taylor,1350
collin:226,Rep,David J. Schenck,1423
collin:226,,Over Votes,0
collin:226,,Under Votes,172
collin:231,Dem,Holly Taylor,1159
collin:231,Rep,David J. Schenck,1547
collin:231,,Over Votes,0
collin:231,,Under Votes,144
collin:234,Dem,Holly Taylor,1255
collin:234,Rep,David J. Schenck,1201
collin:234,,Over Votes,0
collin:234,,Under Votes,129
collin:236,Dem,Holly Taylor,751
collin:236,Rep,David J. Schenck,1345
collin:236,,Over Votes,0
collin:236,,Under Votes,121
collin:238,Dem,Holly Taylor,1270
collin:238,Rep,David J. Schenck,1157
collin:238,,Over Votes,0
collin:238,,Under Votes,156
collin:240,Dem,Holly Taylor,853
collin:240,Rep,David J. Schenck,2206
collin:240,,Over Votes,0
collin:240,,Under Votes,153
collin:244,Dem,Holly Taylor,896
collin:244,Rep,David J. Schenck,1298
collin:244,,Over Votes,0
collin:244,,Under Votes,143
collin:248,Dem,Holly Taylor,685
collin:248,Rep,David J. Schenck,857
collin:248,,Over Votes,0
collin:248,,Under Votes,103
collin:250,Dem,Holly Taylor,1374
collin:250,Rep,David J. Schenck,1433
collin:250,,Over Votes,0
collin:250,,Under Votes,218
collin:252,Dem,Holly Taylor,624
collin:252,Rep,David J. Schenck,1597
collin:252,,Over Votes,0
collin:252,,Under Votes,117
collin:43,Dem,Holly Taylor,1018
collin:43,Rep,David J. Schenck,981
collin:43,,Over Votes,0
collin:43,,Under Votes,122
collin:57,Dem,Holly Taylor,1401
collin:57,Rep,David J. Schenck,1839
collin:57,,Over Votes,0
collin:57,,Under Votes,215
collin:87,Dem,Holly Taylor,1226
collin:87,Rep,David J. Schenck,1113
collin:87,,Over Votes,0
collin:87,,Under Votes,192
collin:97,Dem,Holly Taylor,272
collin:97,Rep,David J. Schenck,747
collin:97,,Over Votes,0
collin:97,,Under Votes,51
collin:99,Dem,Holly Taylor,132
collin:99,Rep,David J. Schenck,102
collin:99,,Over Votes,0
collin:99,,Under Votes,23
