precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
bell:101,407,673,1491,161,6534,9266,4.39%,7.26%,16.09%,1.74%,70.52%
bell:102,202,999,1523,48,4355,7127,2.83%,14.02%,21.37%,0.67%,61.11%
bell:103,176,847,3343,132,4159,8657,2.03%,9.78%,38.62%,1.52%,48.04%
bell:104,109,149,772,152,3778,4960,2.20%,3.00%,15.56%,3.06%,76.17%
bell:105,48,42,531,92,2019,2732,1.76%,1.54%,19.44%,3.37%,73.90%
bell:107,19,81,394,8,565,1067,1.78%,7.59%,36.93%,0.75%,52.95%
bell:108,12,94,416,82,1878,2482,0.48%,3.79%,16.76%,3.30%,75.66%
bell:110,558,1885,2478,171,5038,10130,5.51%,18.61%,24.46%,1.69%,49.73%
bell:111,283,950,1316,80,2692,5321,5.32%,17.85%,24.73%,1.50%,50.59%
bell:113,192,745,2657,76,3701,7371,2.60%,10.11%,36.05%,1.03%,50.21%
bell:114,236,1005,1416,63,2831,5551,4.25%,18.10%,25.51%,1.13%,51.00%
bell:115,379,500,962,91,4724,6656,5.69%,7.51%,14.45%,1.37%,70.97%
bell:201,268,1759,1713,96,2529,6365,4.21%,27.64%,26.91%,1.51%,39.73%
bell:202,520,2017,1672,140,3298,7647,6.80%,26.38%,21.86%,1.83%,43.13%
bell:203,79,111,844,140,3553,4727,1.67%,2.35%,17.85%,2.96%,75.16%
bell:212,107,218,274,47,912,1558,6.87%,13.99%,17.59%,3.02%,58.54%
bell:213,89,109,592,133,4292,5215,1.71%,2.09%,11.35%,2.55%,82.30%
bell:216,377,1457,1396,96,2558,5884,6.41%,24.76%,23.73%,1.63%,43.47%
bell:301,57,252,1319,188,4574,6390,0.89%,3.94%,20.64%,2.94%,71.58%
bell:302,266,1626,1998,83,4294,8267,3.22%,19.67%,24.17%,1.00%,51.94%
bell:303,119,1715,2494,41,3888,8257,1.44%,20.77%,30.20%,0.50%,47.09%
bell:304,11,37,146,1,311,506,2.17%,7.31%,28.85%,0.20%,61.46%
bell:305,99,369,649,32,1982,3131,3.16%,11.79%,20.73%,1.02%,63.30%
